,LotShape,LotConfig,BldgType,ExterQual,Foundation,BsmtQual,BsmtFinType1,HeatingQC,KitchenQual,FireplaceQu,GarageType,GarageFinish
1380,9.0,4.0,2.0,3.0,4.0,2.0,1.0,5.0,4.0,0.0,2.0,1.0
1381,9.0,2.0,2.0,3.0,4.0,3.0,1.0,5.0,4.0,0.0,6.0,1.0
1382,9.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0
1383,9.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,0.0,2.0,1.0
1384,7.0,2.0,2.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,6.0,2.0
1385,9.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0
1386,7.0,5.0,2.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,3.0
1387,9.0,2.0,2.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,2.0,1.0
1388,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
1389,9.0,2.0,5.0,3.0,5.0,3.0,1.0,3.0,3.0,0.0,2.0,1.0
1390,9.0,2.0,2.0,3.0,5.0,3.0,5.0,3.0,3.0,1.0,6.0,2.0
1391,9.0,2.0,4.0,3.0,4.0,2.0,1.0,5.0,3.0,3.0,2.0,1.0
1392,9.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,6.0,3.0
1393,7.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,4.0,3.0
1394,7.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0
1395,9.0,2.0,2.0,3.0,4.0,3.0,1.0,5.0,3.0,0.0,2.0,1.0
1396,9.0,2.0,2.0,3.0,5.0,3.0,3.0,4.0,3.0,0.0,6.0,1.0
1397,9.0,2.0,2.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,2.0,1.0
1398,9.0,4.0,2.0,3.0,4.0,3.0,1.0,3.0,3.0,4.0,4.0,2.0
1399,7.0,2.0,2.0,3.0,6.0,3.0,6.0,5.0,3.0,3.0,6.0,3.0
1400,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,6.0,2.0
1401,7.0,5.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,1.0
1402,9.0,4.0,2.0,3.0,6.0,3.0,1.0,3.0,3.0,0.0,2.0,1.0
1403,7.0,2.0,7.0,4.0,6.0,5.0,6.0,5.0,4.0,4.0,6.0,3.0
1404,9.0,4.0,2.0,3.0,5.0,4.0,6.0,3.0,3.0,0.0,2.0,1.0
1405,7.0,4.0,2.0,3.0,5.0,3.0,5.0,5.0,3.0,0.0,0.0,0.0
1406,9.0,2.0,2.0,3.0,5.0,2.0,1.0,4.0,3.0,0.0,2.0,1.0
1407,7.0,5.0,2.0,3.0,5.0,4.0,1.0,4.0,3.0,3.0,6.0,3.0
1408,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
1409,9.0,2.0,2.0,3.0,5.0,3.0,4.0,5.0,3.0,0.0,6.0,1.0
1410,9.0,2.0,5.0,3.0,2.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0
1411,7.0,4.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,6.0,3.0
1412,9.0,2.0,2.0,3.0,4.0,3.0,1.0,4.0,4.0,4.0,2.0,1.0
1413,9.0,2.0,7.0,4.0,6.0,4.0,5.0,5.0,4.0,3.0,6.0,2.0
1414,9.0,2.0,4.0,3.0,6.0,3.0,1.0,4.0,3.0,0.0,2.0,1.0
1415,7.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,3.0
1416,9.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,0.0,2.0,1.0
1417,7.0,2.0,2.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,6.0,2.0
1418,9.0,4.0,2.0,3.0,5.0,3.0,5.0,4.0,3.0,3.0,6.0,2.0
1419,9.0,2.0,7.0,3.0,5.0,4.0,5.0,3.0,3.0,2.0,6.0,2.0
1420,9.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,3.0
1421,7.0,5.0,2.0,4.0,5.0,4.0,1.0,3.0,4.0,4.0,6.0,1.0
1422,9.0,2.0,2.0,3.0,5.0,3.0,5.0,3.0,3.0,3.0,2.0,1.0
1423,7.0,2.0,2.0,4.0,5.0,3.0,1.0,5.0,4.0,0.0,2.0,1.0
1424,7.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,2.0
1425,9.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,6.0,1.0
1426,9.0,4.0,2.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,6.0,1.0
1427,7.0,4.0,2.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,6.0,3.0
1428,2.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,3.0,4.0,4.0,3.0
1429,7.0,2.0,7.0,3.0,5.0,4.0,2.0,3.0,3.0,0.0,6.0,2.0
1430,9.0,2.0,2.0,3.0,4.0,3.0,1.0,3.0,3.0,0.0,2.0,1.0
1431,7.0,2.0,2.0,3.0,6.0,4.0,1.0,5.0,3.0,3.0,6.0,3.0
1432,9.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,3.0,4.0,6.0,2.0
1433,9.0,2.0,2.0,4.0,5.0,3.0,1.0,3.0,4.0,4.0,6.0,2.0
1434,9.0,7.0,2.0,3.0,6.0,3.0,5.0,3.0,3.0,0.0,2.0,1.0
1435,9.0,7.0,2.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,3.0
1436,9.0,2.0,2.0,3.0,5.0,3.0,6.0,3.0,3.0,0.0,6.0,1.0
1437,9.0,2.0,2.0,3.0,5.0,3.0,6.0,3.0,3.0,3.0,6.0,2.0
1438,7.0,2.0,2.0,3.0,4.0,5.0,1.0,2.0,3.0,4.0,2.0,3.0
1439,9.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,2.0
1440,9.0,2.0,2.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,3.0
1441,9.0,2.0,2.0,3.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0
1442,9.0,7.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,6.0,2.0
1443,9.0,2.0,2.0,3.0,5.0,3.0,2.0,4.0,3.0,0.0,2.0,1.0
1444,7.0,5.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,0.0,6.0,1.0
1445,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,2.0
1446,9.0,2.0,2.0,3.0,5.0,2.0,1.0,4.0,3.0,0.0,2.0,1.0
1447,9.0,2.0,7.0,3.0,5.0,4.0,6.0,5.0,5.0,0.0,0.0,0.0
1448,9.0,7.0,5.0,3.0,5.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0
1449,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,5.0,4.0,6.0,3.0
1450,9.0,2.0,7.0,3.0,6.0,4.0,6.0,4.0,3.0,0.0,5.0,3.0
1451,9.0,2.0,2.0,3.0,6.0,4.0,1.0,5.0,3.0,0.0,0.0,0.0
1452,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
1453,9.0,2.0,2.0,3.0,6.0,4.0,1.0,5.0,3.0,3.0,6.0,2.0
1454,9.0,2.0,2.0,3.0,5.0,4.0,5.0,3.0,3.0,3.0,6.0,1.0
1455,9.0,2.0,2.0,5.0,3.0,3.0,6.0,5.0,4.0,4.0,6.0,2.0
1456,9.0,2.0,2.0,3.0,5.0,3.0,6.0,4.0,4.0,0.0,6.0,1.0
1457,9.0,2.0,2.0,4.0,5.0,3.0,4.0,4.0,3.0,0.0,6.0,3.0
1458,9.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,0.0,6.0,1.0
1459,7.0,4.0,2.0,3.0,5.0,3.0,5.0,3.0,4.0,0.0,6.0,1.0
1460,7.0,2.0,2.0,3.0,6.0,4.0,6.0,4.0,3.0,3.0,6.0,3.0
1461,7.0,2.0,2.0,3.0,6.0,3.0,6.0,5.0,4.0,4.0,6.0,3.0
1462,7.0,2.0,7.0,4.0,6.0,4.0,5.0,5.0,4.0,0.0,6.0,2.0
1463,7.0,4.0,2.0,3.0,6.0,4.0,1.0,4.0,3.0,3.0,6.0,3.0
1464,7.0,2.0,2.0,3.0,6.0,4.0,5.0,5.0,3.0,0.0,6.0,3.0
1465,7.0,2.0,2.0,3.0,6.0,4.0,1.0,4.0,3.0,4.0,6.0,3.0
1466,9.0,2.0,2.0,3.0,6.0,4.0,6.0,4.0,4.0,1.0,6.0,1.0
1467,9.0,4.0,2.0,3.0,5.0,3.0,5.0,3.0,3.0,0.0,6.0,3.0
1468,7.0,7.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,2.0,6.0,3.0
1469,9.0,2.0,7.0,3.0,5.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0
1470,9.0,2.0,7.0,3.0,5.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0
1471,9.0,7.0,7.0,3.0,5.0,3.0,5.0,3.0,4.0,3.0,6.0,1.0
1472,9.0,7.0,7.0,3.0,5.0,4.0,1.0,5.0,3.0,0.0,6.0,1.0
1473,7.0,2.0,2.0,5.0,6.0,5.0,1.0,5.0,5.0,4.0,6.0,3.0
1474,7.0,4.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,6.0,2.0
1475,9.0,2.0,2.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,3.0
1476,7.0,2.0,2.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,2.0
1477,9.0,2.0,2.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,3.0
1478,9.0,4.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,5.0,6.0,3.0
1479,7.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,6.0,2.0
1480,7.0,4.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,6.0,3.0
1481,9.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,3.0
1482,7.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,4.0,3.0
1483,7.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,4.0,3.0
1484,5.0,5.0,2.0,4.0,6.0,5.0,1.0,5.0,4.0,3.0,6.0,3.0
1485,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,6.0,2.0
1486,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,6.0,2.0
1487,9.0,4.0,2.0,4.0,6.0,5.0,6.0,5.0,4.0,4.0,6.0,3.0
1488,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,6.0,2.0
1489,9.0,4.0,2.0,3.0,4.0,3.0,1.0,3.0,3.0,0.0,2.0,1.0
1490,7.0,5.0,2.0,3.0,5.0,3.0,4.0,5.0,3.0,2.0,6.0,3.0
1491,7.0,2.0,2.0,4.0,6.0,4.0,2.0,5.0,4.0,3.0,6.0,2.0
1492,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,2.0
1493,7.0,5.0,7.0,4.0,6.0,5.0,6.0,5.0,4.0,4.0,6.0,3.0
1494,9.0,2.0,7.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,6.0,2.0
1495,9.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,2.0,2.0
1496,9.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,2.0,2.0
1497,9.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,2.0,2.0
1498,9.0,4.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,2.0,1.0
1499,7.0,7.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
1500,7.0,2.0,2.0,4.0,6.0,5.0,6.0,5.0,4.0,4.0,6.0,2.0
1501,7.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,2.0
1502,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,6.0,2.0
1503,7.0,2.0,2.0,3.0,5.0,3.0,6.0,4.0,3.0,0.0,6.0,2.0
1504,9.0,2.0,2.0,3.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,1.0
1505,7.0,2.0,2.0,3.0,6.0,4.0,5.0,3.0,3.0,3.0,6.0,2.0
1506,9.0,2.0,2.0,3.0,5.0,3.0,5.0,3.0,3.0,0.0,6.0,2.0
1507,9.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,0.0,6.0,2.0
1508,9.0,4.0,2.0,3.0,6.0,4.0,4.0,4.0,3.0,0.0,6.0,2.0
1509,9.0,2.0,2.0,3.0,5.0,3.0,4.0,5.0,4.0,0.0,6.0,2.0
1510,7.0,2.0,2.0,3.0,5.0,3.0,1.0,3.0,3.0,0.0,6.0,1.0
1511,7.0,2.0,5.0,3.0,5.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0
1512,9.0,2.0,2.0,4.0,5.0,3.0,2.0,4.0,3.0,4.0,2.0,1.0
1513,9.0,4.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,6.0,1.0
1514,7.0,2.0,2.0,3.0,5.0,3.0,6.0,4.0,4.0,4.0,6.0,1.0
1515,9.0,4.0,5.0,3.0,5.0,3.0,1.0,3.0,3.0,0.0,6.0,1.0
1516,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
1517,7.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,0.0,6.0,2.0
1518,7.0,2.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,0.0,6.0,2.0
1519,9.0,2.0,2.0,3.0,5.0,3.0,3.0,5.0,3.0,4.0,6.0,1.0
1520,9.0,2.0,2.0,3.0,5.0,3.0,1.0,3.0,3.0,0.0,6.0,1.0
1521,9.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,2.0,0.0,2.0,1.0
1522,9.0,4.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,0.0,6.0,1.0
1523,9.0,2.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,0.0,6.0,1.0
1524,9.0,4.0,2.0,3.0,4.0,3.0,1.0,4.0,3.0,0.0,2.0,1.0
1525,9.0,2.0,2.0,3.0,5.0,3.0,5.0,3.0,3.0,0.0,2.0,1.0
1526,7.0,4.0,2.0,3.0,5.0,3.0,3.0,5.0,3.0,0.0,2.0,2.0
1527,9.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,6.0,2.0
1528,9.0,4.0,2.0,3.0,6.0,3.0,5.0,3.0,3.0,4.0,5.0,1.0
1529,9.0,2.0,2.0,3.0,6.0,3.0,4.0,3.0,3.0,4.0,0.0,0.0
1530,9.0,2.0,2.0,3.0,5.0,3.0,4.0,4.0,4.0,0.0,2.0,1.0
1531,9.0,4.0,2.0,3.0,6.0,4.0,1.0,4.0,2.0,0.0,2.0,1.0
1532,9.0,2.0,2.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,2.0,1.0
1533,9.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0
1534,9.0,2.0,2.0,3.0,4.0,2.0,1.0,3.0,3.0,4.0,2.0,1.0
1535,9.0,4.0,2.0,4.0,4.0,3.0,1.0,3.0,4.0,0.0,2.0,1.0
1536,9.0,2.0,2.0,4.0,3.0,2.0,1.0,5.0,4.0,0.0,2.0,1.0
1537,9.0,2.0,4.0,3.0,4.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0
1538,9.0,2.0,2.0,3.0,5.0,2.0,3.0,5.0,3.0,0.0,2.0,1.0
1539,9.0,4.0,2.0,3.0,5.0,3.0,3.0,5.0,3.0,0.0,2.0,1.0
1540,7.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,1.0
1541,9.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,0.0,2.0,1.0
1542,9.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,0.0,2.0,1.0
1543,9.0,2.0,2.0,3.0,5.0,3.0,2.0,5.0,3.0,4.0,2.0,1.0
1544,9.0,4.0,2.0,3.0,5.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0
1545,9.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0
1546,9.0,2.0,2.0,3.0,5.0,3.0,3.0,4.0,3.0,0.0,2.0,3.0
1547,9.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0
1548,9.0,2.0,2.0,3.0,4.0,2.0,5.0,3.0,3.0,4.0,2.0,1.0
1549,9.0,2.0,2.0,3.0,5.0,3.0,1.0,5.0,3.0,3.0,2.0,1.0
1550,9.0,2.0,2.0,4.0,6.0,3.0,1.0,5.0,4.0,0.0,0.0,0.0
1551,9.0,2.0,2.0,3.0,4.0,3.0,1.0,5.0,3.0,0.0,2.0,1.0
1552,7.0,2.0,2.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,6.0,1.0
1553,7.0,2.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,0.0,2.0,1.0
1554,9.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0
1555,7.0,2.0,2.0,3.0,5.0,2.0,2.0,5.0,3.0,0.0,2.0,1.0
1556,7.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0
1557,9.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,1.0
1558,9.0,2.0,5.0,2.0,5.0,3.0,5.0,3.0,3.0,0.0,0.0,0.0
1559,9.0,2.0,2.0,3.0,5.0,3.0,4.0,5.0,4.0,0.0,2.0,1.0
1560,9.0,2.0,2.0,3.0,5.0,3.0,6.0,5.0,3.0,0.0,2.0,1.0
1561,7.0,2.0,5.0,3.0,5.0,4.0,6.0,3.0,3.0,3.0,6.0,3.0
1562,9.0,2.0,2.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,6.0,1.0
1563,7.0,2.0,2.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,6.0,2.0
1564,9.0,4.0,2.0,3.0,4.0,2.0,1.0,3.0,3.0,0.0,2.0,1.0
1565,7.0,5.0,2.0,3.0,6.0,4.0,5.0,5.0,4.0,3.0,6.0,3.0
1566,9.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,2.0,4.0,6.0,2.0
1567,9.0,2.0,2.0,3.0,5.0,3.0,6.0,5.0,4.0,3.0,6.0,1.0
1568,9.0,2.0,2.0,3.0,5.0,3.0,2.0,5.0,3.0,3.0,2.0,1.0
1569,9.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,0.0,6.0,3.0
1570,5.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,2.0
1571,7.0,5.0,2.0,3.0,5.0,3.0,1.0,5.0,3.0,0.0,2.0,1.0
1572,9.0,2.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,3.0,6.0,2.0
1573,7.0,5.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,7.0,2.0
1574,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
1575,7.0,2.0,2.0,3.0,6.0,2.0,1.0,3.0,3.0,0.0,2.0,1.0
1576,9.0,4.0,2.0,3.0,6.0,4.0,6.0,4.0,3.0,0.0,6.0,1.0
1577,7.0,2.0,2.0,3.0,6.0,4.0,5.0,5.0,3.0,3.0,6.0,2.0
1578,7.0,7.0,2.0,4.0,5.0,4.0,6.0,5.0,3.0,0.0,6.0,1.0
1579,9.0,2.0,2.0,3.0,5.0,3.0,5.0,3.0,3.0,0.0,2.0,1.0
1580,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,6.0,2.0
1581,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,3.0,6.0,3.0
1582,9.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,3.0
1583,9.0,2.0,2.0,3.0,5.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0
1584,9.0,4.0,2.0,3.0,5.0,2.0,1.0,5.0,3.0,0.0,2.0,1.0
1585,7.0,5.0,2.0,3.0,5.0,4.0,5.0,3.0,3.0,0.0,6.0,2.0
1586,9.0,2.0,2.0,3.0,5.0,3.0,1.0,5.0,2.0,0.0,2.0,1.0
1587,9.0,2.0,2.0,3.0,5.0,3.0,5.0,3.0,3.0,2.0,2.0,1.0
1588,9.0,2.0,2.0,3.0,5.0,3.0,1.0,5.0,3.0,0.0,0.0,0.0
1589,9.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,1.0
1590,9.0,4.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0
1591,9.0,2.0,5.0,3.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
1592,9.0,2.0,2.0,3.0,6.0,3.0,1.0,5.0,3.0,4.0,0.0,0.0
1593,7.0,2.0,2.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,6.0,1.0
1594,9.0,2.0,5.0,3.0,5.0,3.0,5.0,5.0,3.0,0.0,2.0,1.0
1595,7.0,7.0,2.0,3.0,6.0,4.0,6.0,5.0,4.0,0.0,4.0,2.0
1596,7.0,2.0,7.0,4.0,5.0,4.0,6.0,4.0,4.0,3.0,6.0,3.0
1597,7.0,2.0,7.0,4.0,5.0,4.0,6.0,4.0,4.0,3.0,6.0,1.0
1598,9.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,0.0,2.0,1.0
1599,9.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,0.0,2.0,1.0
1600,9.0,4.0,2.0,2.0,5.0,3.0,1.0,4.0,3.0,0.0,2.0,2.0
1601,7.0,4.0,7.0,4.0,6.0,5.0,6.0,5.0,4.0,4.0,6.0,3.0
1602,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,1.0
1603,9.0,2.0,2.0,3.0,5.0,3.0,5.0,3.0,4.0,2.0,6.0,1.0
1604,7.0,2.0,5.0,3.0,5.0,3.0,1.0,3.0,3.0,0.0,7.0,1.0
1605,7.0,4.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,3.0
1606,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,6.0,2.0
1607,9.0,2.0,2.0,3.0,6.0,4.0,1.0,4.0,3.0,0.0,4.0,3.0
1608,9.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,6.0,1.0
1609,9.0,2.0,2.0,3.0,6.0,5.0,1.0,5.0,4.0,0.0,6.0,2.0
1610,9.0,2.0,2.0,3.0,6.0,4.0,1.0,5.0,3.0,4.0,6.0,1.0
1611,9.0,2.0,7.0,3.0,5.0,4.0,6.0,5.0,3.0,1.0,6.0,2.0
1612,9.0,2.0,7.0,3.0,5.0,3.0,6.0,5.0,3.0,0.0,0.0,0.0
1613,9.0,2.0,7.0,3.0,5.0,3.0,1.0,5.0,3.0,0.0,0.0,0.0
1614,9.0,2.0,7.0,3.0,5.0,3.0,3.0,3.0,3.0,0.0,6.0,1.0
1615,9.0,2.0,2.0,3.0,5.0,3.0,5.0,5.0,3.0,0.0,2.0,1.0
1616,9.0,2.0,2.0,3.0,5.0,4.0,3.0,3.0,4.0,0.0,6.0,1.0
1617,9.0,2.0,5.0,3.0,6.0,3.0,1.0,4.0,3.0,0.0,6.0,1.0
1618,9.0,2.0,2.0,3.0,6.0,4.0,3.0,4.0,3.0,0.0,2.0,1.0
1619,7.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,0.0,6.0,3.0
1620,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,1.0
1621,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,2.0,6.0,3.0
1622,7.0,2.0,2.0,3.0,5.0,2.0,3.0,3.0,3.0,0.0,6.0,1.0
1623,9.0,2.0,2.0,3.0,5.0,3.0,2.0,3.0,3.0,4.0,6.0,2.0
1624,7.0,4.0,2.0,3.0,6.0,4.0,5.0,5.0,3.0,3.0,6.0,3.0
1625,7.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,4.0,3.0
1626,9.0,2.0,2.0,3.0,6.0,4.0,6.0,4.0,3.0,3.0,4.0,3.0
1627,7.0,5.0,7.0,4.0,6.0,5.0,6.0,5.0,4.0,4.0,6.0,3.0
1628,7.0,4.0,2.0,3.0,6.0,4.0,6.0,5.0,3.0,0.0,6.0,3.0
1629,7.0,4.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
1630,7.0,2.0,2.0,4.0,6.0,4.0,6.0,4.0,3.0,3.0,4.0,3.0
1631,9.0,2.0,2.0,4.0,6.0,4.0,6.0,4.0,3.0,3.0,6.0,3.0
1632,7.0,2.0,2.0,3.0,6.0,4.0,6.0,4.0,4.0,3.0,6.0,3.0
1633,9.0,2.0,2.0,3.0,6.0,4.0,1.0,5.0,4.0,3.0,6.0,1.0
1634,9.0,2.0,2.0,3.0,6.0,4.0,5.0,5.0,3.0,3.0,6.0,1.0
1635,7.0,2.0,2.0,3.0,5.0,4.0,1.0,3.0,4.0,3.0,6.0,2.0
1636,9.0,2.0,2.0,3.0,6.0,3.0,2.0,3.0,3.0,3.0,6.0,2.0
1637,7.0,2.0,2.0,3.0,5.0,4.0,5.0,3.0,4.0,3.0,4.0,2.0
1638,9.0,2.0,2.0,3.0,6.0,3.0,5.0,4.0,3.0,3.0,6.0,3.0
1639,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,5.0,5.0,6.0,2.0
1640,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,3.0,6.0,3.0
1641,9.0,4.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,6.0,2.0
1642,7.0,5.0,2.0,3.0,5.0,4.0,5.0,3.0,3.0,2.0,6.0,2.0
1643,9.0,2.0,2.0,3.0,5.0,3.0,5.0,5.0,3.0,3.0,6.0,2.0
1644,7.0,4.0,2.0,3.0,5.0,3.0,5.0,2.0,3.0,3.0,6.0,1.0
1645,7.0,2.0,2.0,3.0,5.0,3.0,1.0,3.0,3.0,0.0,6.0,2.0
1646,7.0,2.0,2.0,3.0,5.0,4.0,5.0,5.0,3.0,0.0,6.0,1.0
1647,9.0,2.0,2.0,3.0,5.0,3.0,5.0,3.0,3.0,0.0,2.0,1.0
1648,9.0,7.0,2.0,3.0,5.0,3.0,5.0,4.0,3.0,0.0,2.0,1.0
1649,9.0,2.0,7.0,3.0,5.0,3.0,4.0,3.0,3.0,0.0,2.0,1.0
1650,9.0,2.0,7.0,3.0,5.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0
1651,9.0,7.0,7.0,3.0,5.0,4.0,5.0,3.0,3.0,3.0,2.0,2.0
