,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
411,4,RL,100.0,34650,1,1,3,Bnk,Inside,0,Gilbert,Norm,Norm,2fmCon,1Story,5,4,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,4,4,2,5,1056.0,6,0.0,0.0,1056.0,GasA,4,0,SBrkr,1056,0,0,1056,1.0,0.0,1,0,3,1,3,5,6,0,3,Attchd,1955.0,0,2.0,572.0,5,5,2,264,0,0,0,0,0,3,4,None,0,0,0,WD,Normal,145000
412,5,FV,72.5,4403,1,1,1,Lvl,Inside,0,Somerst,Norm,Norm,1Fam,1Story,7,4,2009,2009,Gable,CompShg,MetalSd,MetalSd,Stone,432.0,0,4,PConc,0,4,0,2,578.0,6,0.0,892.0,1470.0,GasA,0,1,SBrkr,1478,0,0,1478,1.0,0.0,2,1,2,1,2,7,6,1,2,Attchd,2009.0,0,2.0,484.0,5,5,2,0,144,0,0,0,0,3,4,None,0,8,4,New,Partial,222000
413,6,RM,56.0,8960,1,0,3,Lvl,Inside,0,OldTown,Artery,Norm,1Fam,1Story,5,5,1927,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,4,CBlock,4,4,3,6,0.0,6,0.0,1008.0,1008.0,GasA,2,1,FuseA,1028,0,0,1028,0.0,0.0,1,0,2,1,3,5,6,1,2,Detchd,1927.0,3,2.0,360.0,5,5,2,0,0,130,0,0,0,3,4,None,0,5,4,WD,Normal,115000
414,10,RL,59.0,11228,1,1,1,Lvl,CulDSac,0,SawyerW,Norm,Norm,1Fam,2Story,7,4,1993,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,2,4,3,1,50.0,2,531.0,499.0,1080.0,GasA,0,1,SBrkr,1080,1017,0,2097,0.0,1.0,2,1,3,1,2,9,6,1,5,Attchd,1993.0,3,3.0,678.0,5,5,2,196,187,0,0,0,0,3,4,None,0,3,2,WD,Normal,228000
415,5,RL,73.0,8899,1,1,0,Lvl,Inside,0,Gilbert,Norm,Norm,1Fam,1Story,7,4,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,2,4,0,2,24.0,6,0.0,1316.0,1340.0,GasA,0,1,SBrkr,1340,0,0,1340,0.0,0.0,2,0,3,1,2,6,6,0,3,Attchd,2007.0,0,2.0,396.0,5,5,2,100,30,0,0,0,0,3,4,None,0,10,1,New,Partial,181134
416,10,RL,74.0,7844,1,1,3,Lvl,Inside,0,Sawyer,Norm,Norm,1Fam,2Story,6,6,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,3,4,CBlock,4,4,3,0,209.0,6,0.0,463.0,672.0,GasA,4,1,SBrkr,672,728,0,1400,0.0,0.0,1,1,3,1,3,6,6,1,5,Attchd,1978.0,0,2.0,440.0,5,5,2,0,0,0,0,0,0,3,4,None,0,5,0,WD,Normal,149500
417,11,RL,86.0,22420,1,1,0,Lvl,Inside,0,Crawfor,Feedr,Norm,1Fam,2Story,6,5,1918,1950,Hip,CompShg,Wd Sdng,Stucco,None,0.0,3,4,BrkTil,2,4,3,1,1128.0,6,0.0,242.0,1370.0,GasW,4,0,FuseA,1370,1254,0,2624,1.0,0.0,2,1,4,1,3,10,6,1,2,Detchd,1918.0,3,3.0,864.0,5,5,0,0,0,0,0,0,0,3,4,None,0,2,1,WD,Normal,239000
418,9,RL,60.0,8160,1,1,3,Lvl,Inside,0,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,BrkTil,4,4,3,0,312.0,6,0.0,444.0,756.0,GasA,1,0,FuseF,756,378,0,1134,1.0,0.0,1,1,3,1,3,7,6,0,3,Detchd,1940.0,3,1.0,240.0,5,5,1,0,0,0,0,0,0,3,4,None,0,6,1,WD,AdjLand,126000
419,5,RL,65.0,8450,1,1,3,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,4,4,3,1,775.0,6,0.0,281.0,1056.0,GasA,0,1,SBrkr,1056,0,0,1056,1.0,0.0,1,0,3,1,3,6,6,1,1,Attchd,1968.0,3,1.0,304.0,5,5,2,0,85,184,0,0,0,3,4,None,0,9,4,WD,Normal,142000
420,15,RM,78.0,7060,1,1,3,Lvl,Inside,0,Mitchel,Norm,Norm,Duplex,SFoyer,7,4,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,3,2,PConc,2,1,1,2,1309.0,6,0.0,35.0,1344.0,GasA,0,1,SBrkr,1344,0,0,1344,2.0,0.0,2,0,2,2,3,8,6,0,3,Attchd,1997.0,0,4.0,784.0,5,5,2,0,0,0,0,0,0,3,4,None,0,2,2,WD,Alloca,206300
421,5,RL,80.0,16635,1,1,0,Lvl,FR2,0,NWAmes,Norm,Norm,1Fam,1Story,6,6,1977,2000,Gable,CompShg,CemntBd,CmentBd,Stone,126.0,2,4,CBlock,2,4,3,0,1246.0,6,0.0,356.0,1602.0,GasA,2,1,SBrkr,1602,0,0,1602,0.0,1.0,2,0,3,1,2,8,6,1,5,Attchd,1977.0,0,2.0,529.0,5,5,2,240,0,0,0,0,0,3,4,None,0,8,3,WD,Normal,215000
422,5,RL,100.0,21750,1,1,3,HLS,Inside,1,Mitchel,Artery,Norm,1Fam,1Story,5,4,1954,1954,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,4,4,3,6,0.0,6,0.0,988.0,988.0,GasA,0,1,FuseA,988,0,0,988,0.0,0.0,1,0,2,1,3,4,6,0,3,Attchd,1954.0,2,2.0,520.0,5,5,0,0,0,0,0,0,0,3,4,None,0,4,2,WD,Normal,113000
423,10,RL,80.0,9200,1,1,3,Lvl,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,8,4,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,473.0,2,4,PConc,2,4,3,2,986.0,6,0.0,484.0,1470.0,GasA,2,1,SBrkr,1470,1160,0,2630,1.0,0.0,2,1,4,1,2,8,6,1,5,Attchd,1998.0,0,3.0,696.0,5,5,2,0,66,0,0,0,0,3,4,None,0,8,2,WD,Normal,315000
424,5,RL,72.0,9000,1,1,3,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,6,4,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,74.0,3,4,CBlock,2,4,3,3,616.0,6,0.0,580.0,1196.0,GasA,2,1,FuseA,1196,0,0,1196,1.0,0.0,1,0,2,1,3,6,6,1,2,Attchd,1956.0,2,1.0,297.0,5,5,2,0,44,0,0,0,0,3,4,None,0,7,2,WD,Normal,139000
425,10,RM,60.0,3378,1,0,3,HLS,Inside,0,OldTown,Norm,Norm,1Fam,2Story,7,7,1946,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,2,CBlock,4,4,3,6,0.0,6,0.0,651.0,651.0,GasA,2,1,SBrkr,707,682,0,1389,0.0,0.0,1,1,3,1,3,6,6,2,2,Detchd,1947.0,3,1.0,240.0,5,5,1,0,0,126,0,0,0,3,4,None,0,11,3,WD,Normal,135000
426,13,RL,67.0,12800,1,1,3,Low,Inside,1,SawyerW,Norm,Norm,1Fam,SLvl,7,4,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,145.0,2,4,PConc,2,4,1,2,1518.0,6,0.0,0.0,1518.0,GasA,2,1,SBrkr,1644,0,0,1644,1.0,1.0,2,0,2,1,2,5,6,1,5,Attchd,1989.0,0,2.0,569.0,5,5,2,80,0,0,0,396,0,3,4,None,0,10,3,WD,Normal,275000
427,5,RL,77.0,8593,1,1,0,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,4,5,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,4,4,3,5,288.0,6,0.0,619.0,907.0,GasA,0,1,SBrkr,907,0,0,907,0.0,0.0,1,0,3,1,3,5,6,0,3,Detchd,1964.0,3,1.0,352.0,5,5,2,0,0,0,0,0,0,3,4,None,0,9,2,WD,Normal,109008
428,5,RL,64.0,6762,1,1,3,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,4,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,2,4,PConc,2,4,3,2,664.0,6,0.0,544.0,1208.0,GasA,0,1,SBrkr,1208,0,0,1208,1.0,0.0,2,0,2,1,2,6,6,0,3,Attchd,2007.0,2,2.0,628.0,5,5,2,105,54,0,0,0,0,3,4,None,0,11,1,New,Partial,195400
429,5,RL,130.0,11457,1,1,0,Lvl,Corner,0,Timber,Norm,Norm,1Fam,1Story,6,4,1988,1988,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,2,4,2,2,1005.0,6,0.0,387.0,1392.0,GasA,4,1,SBrkr,1412,0,0,1412,1.0,0.0,2,0,3,1,2,6,6,1,5,Attchd,1988.0,3,2.0,576.0,5,5,2,0,0,169,0,0,0,3,4,None,0,5,3,WD,Normal,175000
430,2,RM,21.0,1680,1,1,3,Lvl,Inside,0,BrDale,Norm,Norm,Twnhs,2Story,6,4,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,3,4,CBlock,4,4,3,0,387.0,6,0.0,96.0,483.0,GasA,4,1,SBrkr,483,504,0,987,0.0,0.0,1,1,2,1,3,4,6,0,3,Detchd,1971.0,3,1.0,264.0,5,5,2,0,0,0,0,0,0,3,4,None,0,9,2,COD,Abnorml,85400
431,9,RM,60.0,5586,1,1,0,Bnk,Inside,0,OldTown,Feedr,Norm,1Fam,1.5Fin,6,6,1920,1998,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,BrkTil,4,4,3,6,0.0,6,0.0,901.0,901.0,GasA,2,1,SBrkr,1088,110,0,1198,0.0,0.0,1,0,4,1,3,7,6,0,3,None,0.0,1,0.0,0.0,3,3,0,0,98,0,0,0,0,3,2,None,0,11,2,ConLD,Abnorml,79900
432,2,RM,24.0,1920,1,1,3,Lvl,Inside,0,BrDale,Norm,Norm,TwnhsE,2Story,5,4,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,376.0,3,4,CBlock,4,4,3,0,471.0,6,0.0,294.0,765.0,GasA,0,1,SBrkr,765,600,0,1365,1.0,0.0,1,1,2,1,3,6,2,0,3,Detchd,1971.0,3,2.0,440.0,5,5,2,240,36,0,0,0,0,3,4,None,0,10,1,WD,Normal,122500
433,10,RL,100.0,10839,1,1,0,Lvl,Corner,0,Gilbert,Norm,Norm,1Fam,2Story,6,4,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,2,4,3,6,0.0,6,0.0,926.0,926.0,GasA,0,1,SBrkr,926,678,0,1604,0.0,0.0,2,1,3,1,3,7,6,1,5,Attchd,1997.0,0,2.0,470.0,5,5,2,0,36,0,0,0,0,3,4,None,0,9,2,WD,Normal,181000
434,3,RM,21.0,1890,1,1,3,Lvl,Inside,0,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,2,CBlock,2,4,0,0,495.0,6,0.0,135.0,630.0,GasA,2,1,SBrkr,630,0,0,630,1.0,0.0,1,0,1,1,3,3,6,0,3,None,0.0,1,0.0,0.0,3,3,2,88,0,0,0,0,0,3,4,None,0,8,2,WD,Normal,81000
435,10,RL,43.0,10667,1,1,1,Lvl,CulDSac,0,CollgCr,PosN,Norm,1Fam,2Story,7,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,2,4,0,2,385.0,0,344.0,70.0,799.0,GasA,0,1,SBrkr,827,834,0,1661,1.0,0.0,2,1,3,1,2,6,6,1,5,Attchd,1996.0,2,2.0,550.0,5,5,2,158,61,0,0,0,0,3,4,None,0,6,3,ConLw,Normal,212000
436,9,RM,40.0,4400,1,1,3,Lvl,Inside,0,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,4,BrkTil,1,4,3,6,0.0,6,0.0,648.0,648.0,GasA,4,1,FuseA,734,384,0,1118,0.0,0.0,1,0,2,1,3,6,6,0,3,Detchd,1990.0,3,2.0,440.0,5,5,2,0,0,0,0,0,0,3,4,None,0,1,0,WD,Normal,116000
437,8,RM,50.0,6000,1,1,3,Lvl,Inside,0,BrkSide,Norm,Norm,1Fam,1.5Unf,6,6,1926,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,4,PConc,4,4,3,6,0.0,6,0.0,884.0,884.0,GasA,2,1,SBrkr,904,0,0,904,0.0,0.0,1,0,2,1,3,4,6,0,3,Detchd,1926.0,3,1.0,180.0,5,5,2,0,0,105,0,0,0,3,4,None,0,0,3,WD,Normal,119000
438,6,RL,40.0,4280,1,1,3,Lvl,Inside,0,Crawfor,Norm,Norm,1Fam,1Story,5,5,1913,2002,Gable,CompShg,WdShing,Stucco,None,0.0,3,4,PConc,4,4,3,3,365.0,6,0.0,75.0,440.0,GasA,4,0,SBrkr,694,0,0,694,0.0,0.0,1,0,2,1,2,4,6,1,2,Detchd,1990.0,3,1.0,352.0,2,5,1,0,0,34,0,0,0,3,2,None,0,5,1,WD,Normal,90350
439,9,RL,67.0,12354,1,0,3,Lvl,Corner,0,Edwards,Norm,Norm,1Fam,1.5Fin,6,7,1920,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,4,0,2,6,0.0,6,0.0,684.0,684.0,GasA,2,1,SBrkr,684,512,0,1196,0.0,0.0,1,0,3,1,2,7,6,0,3,Detchd,2005.0,3,2.0,528.0,5,5,2,0,46,0,0,0,0,3,0,Shed,800,10,3,ConLI,Normal,110000
440,5,RL,105.0,15431,1,1,3,Lvl,Inside,0,NridgHt,Norm,Norm,1Fam,1Story,10,4,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,0,4,PConc,0,4,1,2,1767.0,0,539.0,788.0,3094.0,GasA,0,1,SBrkr,2402,0,0,2402,1.0,0.0,2,0,2,1,0,10,6,2,2,Attchd,2008.0,0,3.0,672.0,5,5,2,0,72,0,0,170,0,3,4,None,0,6,3,WD,Normal,555000
441,15,RL,92.0,12108,1,1,3,Lvl,Inside,0,Edwards,Norm,Norm,Duplex,1Story,4,3,1955,1955,Gable,CompShg,VinylSd,VinylSd,BrkFace,270.0,3,4,CBlock,4,4,3,0,133.0,6,0.0,1307.0,1440.0,GasA,4,0,FuseF,1440,0,0,1440,0.0,0.0,2,0,4,2,1,8,6,0,3,None,0.0,1,0.0,0.0,3,3,2,0,0,0,0,0,0,3,4,None,0,11,2,WD,Normal,118000
442,9,RM,52.0,6240,1,1,3,Lvl,Inside,0,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1930,1992,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,4,4,3,6,0.0,6,0.0,1078.0,1078.0,GasA,4,1,SBrkr,1128,445,0,1573,0.0,0.0,2,0,3,1,3,8,6,1,2,Detchd,1930.0,3,2.0,360.0,5,5,1,0,0,0,0,0,0,3,4,None,0,8,2,WD,Normal,162900
443,0,RL,53.0,3922,1,1,3,Lvl,Inside,0,Blmngtn,Norm,Norm,TwnhsE,1Story,7,4,2006,2007,Gable,CompShg,WdShing,Wd Shng,BrkFace,72.0,2,4,PConc,0,4,0,6,0.0,6,0.0,1258.0,1258.0,GasA,0,1,SBrkr,1258,0,0,1258,0.0,0.0,2,0,2,1,2,6,6,1,2,Attchd,2007.0,0,3.0,648.0,5,5,2,144,16,0,0,0,0,3,4,None,0,8,1,New,Partial,172500
444,10,RL,70.0,8750,1,1,3,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,7,4,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,2,4,3,2,642.0,6,0.0,273.0,915.0,GasA,0,1,SBrkr,933,975,0,1908,1.0,0.0,2,1,4,1,2,8,6,1,5,Attchd,1994.0,3,2.0,493.0,5,5,2,144,133,0,0,0,0,3,4,None,0,9,2,WD,Normal,210000
445,5,RL,73.0,9855,1,1,3,Lvl,Corner,0,Edwards,Norm,Norm,1Fam,1Story,6,4,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,4,4,3,6,0.0,6,0.0,1436.0,1436.0,GasA,1,1,SBrkr,1689,0,0,1689,0.0,0.0,1,0,3,1,3,7,6,1,2,Attchd,1956.0,3,2.0,480.0,5,5,2,0,0,0,0,0,0,3,2,None,0,2,3,COD,Normal,127500
446,5,RL,137.0,16492,1,1,0,Lvl,Corner,0,NAmes,PosA,Norm,1Fam,1Story,6,5,1966,2002,Gable,CompShg,BrkFace,Plywood,None,0.0,2,4,CBlock,4,4,3,0,247.0,5,713.0,557.0,1517.0,GasA,0,1,SBrkr,1888,0,0,1888,0.0,0.0,2,1,2,1,2,6,4,1,2,Attchd,1966.0,0,2.0,578.0,5,5,2,0,0,0,0,0,0,3,4,None,0,8,4,WD,Normal,190000
447,10,RL,64.0,11214,1,1,0,Lvl,Corner,0,Gilbert,Norm,Norm,1Fam,2Story,7,4,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,2,4,3,6,0.0,6,0.0,930.0,930.0,GasA,2,1,SBrkr,956,930,0,1886,0.0,0.0,2,1,4,1,2,10,6,1,5,Attchd,1998.0,0,2.0,431.0,5,5,2,89,0,0,0,0,0,3,4,None,0,9,0,WD,Normal,199900
448,9,RM,50.0,8600,1,1,3,Bnk,Inside,0,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1937,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,BrkTil,4,4,3,6,0.0,6,0.0,780.0,780.0,GasA,4,1,SBrkr,780,596,0,1376,0.0,0.0,2,0,3,1,3,7,6,1,2,Detchd,1937.0,3,1.0,198.0,5,5,0,0,0,0,0,0,0,3,4,None,0,8,0,WD,Normal,119500
449,9,RM,50.0,6000,1,1,3,Lvl,Inside,0,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,CBlock,4,4,3,0,331.0,6,0.0,318.0,649.0,GasA,0,1,SBrkr,679,504,0,1183,0.0,0.0,1,1,2,1,3,6,6,0,3,Detchd,1981.0,3,1.0,308.0,5,5,2,0,176,0,0,0,0,3,4,None,0,8,1,WD,Normal,120000
450,6,RM,70.0,5684,1,1,3,Lvl,Inside,0,OldTown,Norm,Norm,1Fam,1Story,6,7,1930,2005,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,4,4,3,6,0.0,6,0.0,813.0,813.0,GasA,0,1,FuseA,813,0,0,813,0.0,0.0,1,0,2,1,2,5,6,0,3,Detchd,1932.0,3,1.0,270.0,1,1,0,0,113,0,0,0,0,3,4,None,0,8,0,WD,Normal,110000
451,5,RL,62.0,70761,1,1,0,Low,Inside,1,ClearCr,Norm,Norm,1Fam,1Story,7,4,1975,1975,Gable,WdShngl,Plywood,Plywood,None,0.0,3,4,CBlock,2,4,1,0,655.0,6,0.0,878.0,1533.0,GasA,4,1,SBrkr,1533,0,0,1533,1.0,0.0,2,0,2,1,2,5,6,2,5,Attchd,1975.0,3,2.0,576.0,5,5,2,200,54,0,0,0,0,3,4,None,0,3,0,WD,Normal,280000
452,10,RL,82.0,9303,1,1,0,Lvl,Corner,0,Timber,Norm,Norm,1Fam,2Story,6,4,1996,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,42.0,2,4,PConc,0,4,3,0,742.0,6,0.0,130.0,872.0,GasA,0,1,SBrkr,888,868,0,1756,1.0,0.0,2,1,3,1,3,7,6,0,3,Attchd,1996.0,0,2.0,422.0,5,5,2,144,122,0,0,0,0,3,4,None,0,9,1,WD,Normal,204000
453,10,FV,75.0,9000,1,1,3,Lvl,Inside,0,Somerst,Norm,Norm,1Fam,2Story,8,4,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,2,4,3,6,0.0,6,0.0,768.0,768.0,GasA,0,1,SBrkr,786,804,0,1590,0.0,0.0,2,1,3,1,2,6,6,0,3,Attchd,2008.0,2,2.0,676.0,5,5,2,0,30,0,0,0,0,3,4,None,0,8,3,WD,Normal,210000
454,15,RL,63.0,9297,1,1,3,Lvl,Inside,0,Mitchel,Norm,Norm,Duplex,1Story,5,4,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,3,4,CBlock,4,4,3,0,1606.0,6,0.0,122.0,1728.0,GasA,4,1,SBrkr,1728,0,0,1728,2.0,0.0,2,0,4,2,3,8,6,0,3,Detchd,1976.0,3,2.0,560.0,5,5,2,0,0,0,0,0,0,3,4,None,0,9,0,WD,Family,188000
455,5,RL,80.0,9600,1,1,3,Lvl,Inside,0,NWAmes,Norm,Norm,1Fam,1Story,7,5,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,3,4,CBlock,4,4,3,0,916.0,6,0.0,326.0,1242.0,GasA,1,1,SBrkr,1242,0,0,1242,0.0,0.0,1,1,3,1,3,6,6,1,5,Attchd,1973.0,3,2.0,528.0,5,5,2,0,0,0,0,0,0,3,4,None,0,11,1,WD,Normal,175500
456,11,RM,34.0,4571,1,0,3,Lvl,Inside,0,OldTown,Norm,Norm,1Fam,2Story,5,4,1916,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,4,BrkTil,4,4,3,6,0.0,6,0.0,624.0,624.0,GasA,1,0,SBrkr,624,720,0,1344,0.0,0.0,1,0,4,1,3,7,6,0,3,Detchd,1916.0,3,3.0,513.0,1,1,2,0,0,96,0,0,0,3,4,None,0,7,2,COD,Abnorml,98000
457,5,RL,80.5,53227,1,1,0,Low,CulDSac,1,ClearCr,Norm,Norm,1Fam,1Story,4,5,1954,1994,Flat,Tar&Grv,Plywood,Plywood,None,0.0,3,4,CBlock,2,4,1,1,1116.0,6,0.0,248.0,1364.0,GasA,0,1,SBrkr,1663,0,0,1663,1.0,0.0,1,0,2,1,2,6,2,2,2,Attchd,1954.0,0,2.0,529.0,5,5,2,224,137,0,0,0,0,3,4,None,0,5,2,WD,Normal,256000
458,11,RM,60.0,5100,1,0,3,Lvl,Inside,0,OldTown,Norm,Norm,1Fam,2Story,8,6,1925,1996,Hip,CompShg,Stucco,Wd Shng,None,0.0,3,2,PConc,4,4,3,6,0.0,6,0.0,588.0,588.0,GasA,1,1,SBrkr,833,833,0,1666,0.0,0.0,1,0,3,1,2,7,6,1,2,Detchd,1925.0,3,1.0,228.0,5,5,2,192,63,0,0,0,0,3,2,None,0,8,2,WD,Normal,161000
459,9,RL,51.0,7015,1,1,0,Bnk,Corner,0,BrkSide,Norm,Norm,1Fam,1.5Fin,5,3,1950,1950,Gable,CompShg,MetalSd,MetalSd,BrkCmn,161.0,3,4,CBlock,4,4,3,3,185.0,6,0.0,524.0,709.0,GasA,4,1,SBrkr,979,224,0,1203,1.0,0.0,1,0,3,1,2,5,6,1,5,Detchd,1950.0,3,1.0,352.0,5,5,2,0,0,248,0,0,0,3,4,None,0,9,3,WD,Normal,110000
460,10,FV,75.0,8004,1,1,0,Lvl,Inside,0,Somerst,RRAn,Norm,1Fam,2Story,8,4,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,110.0,2,4,PConc,2,4,3,2,544.0,6,0.0,288.0,832.0,GasA,0,1,SBrkr,832,1103,0,1935,1.0,0.0,2,1,3,1,3,8,6,0,3,BuiltIn,2009.0,0,2.0,552.0,5,5,2,0,150,0,0,0,0,3,4,None,0,3,3,New,Partial,263435
461,11,RL,60.0,7200,1,1,3,Lvl,Inside,0,SWISU,Feedr,Norm,1Fam,2Story,7,8,1936,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,PConc,2,1,3,0,350.0,1,210.0,0.0,560.0,GasA,0,1,SBrkr,575,560,0,1135,1.0,0.0,1,0,3,1,2,6,6,0,3,Detchd,1971.0,2,2.0,576.0,5,5,2,256,0,0,0,0,0,3,2,None,0,6,3,WD,Normal,155000
462,5,RL,60.0,8281,1,1,0,Lvl,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,5,4,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,4,4,3,5,553.0,1,311.0,0.0,864.0,GasA,2,1,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,3,5,6,1,4,Detchd,1965.0,3,1.0,360.0,5,5,2,0,0,236,0,0,0,3,1,None,0,3,3,WD,Normal,62383
463,11,RL,74.0,11988,1,1,0,HLS,Inside,1,Crawfor,Norm,Norm,1Fam,2Story,6,6,1934,1995,Hip,CompShg,Stucco,Stucco,None,0.0,3,4,CBlock,4,4,3,3,326.0,6,0.0,389.0,715.0,GasA,1,1,FuseA,849,811,0,1660,0.0,0.0,1,1,3,1,3,6,6,1,2,Detchd,1939.0,3,1.0,240.0,5,5,2,0,0,0,0,0,0,3,4,None,0,10,2,WD,Normal,188700
464,5,RL,60.0,8430,1,1,3,HLS,Inside,1,CollgCr,Norm,Norm,1Fam,1Story,5,4,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,136.0,3,4,CBlock,2,4,3,5,616.0,6,0.0,424.0,1040.0,GasA,4,1,SBrkr,1040,0,0,1040,0.0,0.0,2,0,3,1,3,5,6,0,3,None,0.0,1,0.0,0.0,3,3,2,0,0,0,0,0,0,3,4,None,0,10,3,WD,Normal,124000
465,0,RM,43.0,3072,1,1,3,Lvl,Inside,0,Blmngtn,Norm,Norm,TwnhsE,1Story,7,4,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,18.0,2,4,PConc,2,4,3,6,0.0,6,0.0,1375.0,1375.0,GasA,0,1,SBrkr,1414,0,0,1414,0.0,0.0,2,0,2,1,2,6,6,1,5,Attchd,2004.0,0,2.0,398.0,5,5,2,144,20,0,0,0,0,3,4,None,0,7,0,WD,Normal,178740
466,5,RL,85.0,10628,1,1,3,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,7,4,1970,1970,Flat,Tar&Grv,Plywood,Plywood,None,0.0,3,2,CBlock,4,1,1,2,778.0,6,0.0,499.0,1277.0,GasA,4,1,SBrkr,1277,0,0,1277,1.0,0.0,1,0,2,1,3,5,6,1,4,Attchd,1970.0,3,2.0,526.0,5,5,2,0,0,0,0,176,0,3,1,None,0,6,1,WD,Normal,167000
