,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Total_SF,Total_Bathrooms,Total_porch_sf
978,5,5,68.0,9450,1,0,9,Bnk,9,Inside,2,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,3,3,CBlock,3,3,3,3,6,0.0,342.0,894.0,GasA,5,1,SBrkr,894,0,894,0.0,0.0,1,0,3,1,3,5,6,0,0,5,1999.0,3,2.0,400.0,3,3,2,0,0,0,0,0,4,None,0,7,1,WD,Abnorml,1788.0,1.0,0
979,5,5,80.0,8816,1,0,9,Lvl,9,Corner,3,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1963,1963,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,3,3,3,5,6,0.0,470.0,1121.0,GasA,3,1,SBrkr,1121,0,1121,1.0,0.0,1,0,3,1,3,5,6,0,0,5,1963.0,3,2.0,480.0,3,3,2,0,0,0,0,0,2,None,0,8,3,WD,Normal,2242.0,2.0,80
980,14,5,73.0,12122,1,0,7,Lvl,9,Corner,3,NAmes,Norm,Norm,1Fam,SFoyer,7,9,1961,2007,Gable,CompShg,CemntBd,CmentBd,Stone,5,3,CBlock,3,3,0,0,6,0.0,77.0,944.0,GasA,4,1,SBrkr,999,0,999,1.0,0.0,1,0,3,1,5,6,6,0,0,1,1961.0,2,2.0,588.0,3,3,2,0,0,0,0,0,4,None,0,9,2,WD,Normal,1943.0,2.0,220
981,10,5,98.0,12203,1,0,7,Lvl,9,Corner,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1999,Hip,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,3,2,6,0.0,371.0,1225.0,GasA,5,1,SBrkr,1276,0,2612,1.0,0.0,2,1,4,1,4,8,6,1,3,1,1998.0,0,3.0,676.0,3,3,2,0,0,0,0,0,4,None,0,9,3,WD,Normal,3837.0,3.5,250
982,5,5,43.0,3182,1,0,9,Lvl,9,Inside,3,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,0,6,6,0.0,1266.0,1266.0,GasA,5,1,SBrkr,1266,0,1266,0.0,0.0,2,0,2,1,4,6,6,1,4,1,2007.0,0,2.0,388.0,3,3,2,0,0,0,0,0,4,None,0,5,2,WD,Normal,2532.0,2.0,116
983,10,5,70.0,11250,1,0,9,Lvl,9,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,CemntBd,CmentBd,None,4,3,PConc,4,3,2,6,6,0.0,1128.0,1128.0,GasA,5,1,SBrkr,1149,0,2290,0.0,0.0,2,1,4,1,4,9,6,1,4,1,2002.0,3,2.0,779.0,3,3,2,0,0,0,0,0,4,None,0,7,2,WD,Normal,3418.0,2.5,0
984,15,5,75.0,10125,1,0,9,Lvl,9,Inside,3,Mitchel,Norm,Norm,Duplex,1.5Fin,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,3,3,CBlock,0,0,4,4,4,0.0,0.0,0.0,GasA,3,1,SBrkr,1302,0,1734,0.0,0.0,2,0,4,2,4,8,6,0,0,1,1977.0,3,2.0,539.0,3,3,2,0,0,0,0,0,4,None,0,10,3,COD,Normal,1734.0,2.0,0
985,4,5,68.0,10880,1,0,9,Lvl,9,Inside,3,Edwards,Norm,Norm,2fmCon,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,3,3,CBlock,3,3,3,0,6,0.0,124.0,1164.0,GasW,3,0,SBrkr,1164,0,1164,1.0,0.0,1,0,3,1,3,5,6,0,0,5,1950.0,3,1.0,240.0,3,3,2,0,0,0,0,0,4,None,0,10,2,ConLD,Normal,2328.0,2.0,48
986,9,8,59.0,5310,1,0,9,Lvl,9,Corner,3,OldTown,Feedr,Norm,1Fam,1.5Fin,6,8,1910,2003,Hip,CompShg,VinylSd,VinylSd,None,3,4,CBlock,3,2,3,6,6,0.0,485.0,485.0,GasA,4,1,SBrkr,1001,0,1635,0.0,0.0,1,0,2,1,4,5,6,0,0,1,1950.0,3,1.0,255.0,2,3,2,0,0,0,0,0,4,None,0,8,0,WD,Normal,2120.0,1.0,394
987,5,5,83.0,10159,1,0,7,Lvl,9,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,5,3,PConc,5,3,0,2,6,0.0,284.0,1930.0,GasA,5,1,SBrkr,1940,0,1940,1.0,0.0,2,1,3,1,5,8,6,1,4,1,2010.0,0,3.0,606.0,3,3,2,0,0,0,0,0,4,None,0,6,4,New,Partial,3870.0,3.5,263
988,10,5,80.0,12046,1,0,7,Lvl,9,Inside,3,NWAmes,Norm,Norm,1Fam,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,3,3,CBlock,3,3,3,3,6,0.0,692.0,848.0,GasA,3,1,SBrkr,1118,0,2030,0.0,0.0,2,1,4,1,4,8,6,1,3,1,1976.0,0,2.0,551.0,3,3,2,0,0,0,0,0,4,None,0,8,1,WD,Normal,2878.0,2.5,224
989,10,1,65.0,8125,1,0,9,Lvl,9,Inside,3,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,4,3,6,6,0.0,770.0,770.0,GasA,5,1,SBrkr,778,0,1576,0.0,0.0,2,1,3,1,4,6,6,0,0,1,2006.0,2,2.0,614.0,3,3,2,0,0,0,0,0,4,None,0,10,0,New,Partial,2346.0,2.5,50
990,10,5,82.0,9452,1,0,9,Lvl,9,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,3,2,6,0.0,322.0,1396.0,GasA,5,1,SBrkr,1407,0,2392,1.0,0.0,2,1,3,1,4,7,6,1,3,1,1997.0,0,3.0,870.0,3,3,2,0,0,0,0,0,4,None,0,8,0,WD,Normal,3788.0,3.5,70
991,11,8,121.0,17671,1,3,9,Lvl,9,Corner,3,OldTown,Artery,Norm,1Fam,2Story,8,9,1882,1986,Gable,CompShg,Wd Sdng,Wd Sdng,None,4,4,BrkTil,3,3,3,1,6,0.0,700.0,916.0,GasA,4,1,SBrkr,916,0,1742,0.0,0.0,1,1,4,1,4,8,6,1,4,1,1925.0,3,2.0,424.0,3,3,1,0,0,0,0,0,4,None,0,2,3,WD,Normal,2658.0,1.5,169
992,10,5,80.0,9760,1,0,9,Lvl,9,Inside,2,NAmes,Norm,Norm,1Fam,2Story,6,8,1964,1993,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,3,3,CBlock,3,3,1,1,5,117.0,169.0,822.0,GasA,4,1,SBrkr,1020,0,1851,0.0,0.0,2,1,3,1,4,7,6,1,2,1,1964.0,2,2.0,440.0,3,3,2,0,0,0,0,0,3,None,0,9,1,WD,Normal,2673.0,2.5,281
993,10,5,68.0,8846,1,0,9,Lvl,9,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,4,3,3,6,6,0.0,750.0,750.0,GasA,5,1,SBrkr,750,0,1500,0.0,0.0,2,1,3,1,4,6,6,0,0,1,2005.0,2,2.0,564.0,3,3,2,0,0,0,0,0,4,None,0,10,0,New,Partial,2250.0,2.5,35
994,5,5,96.0,12456,1,0,9,Lvl,9,FR2,3,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2007,Hip,CompShg,CemntBd,CmentBd,Stone,5,3,PConc,5,3,1,2,6,0.0,528.0,1700.0,GasA,5,1,SBrkr,1718,0,1718,1.0,0.0,2,0,3,1,5,7,6,1,4,1,2008.0,0,3.0,786.0,3,3,2,0,0,0,0,0,4,None,0,9,3,WD,Normal,3418.0,3.0,264
995,9,5,51.0,4712,1,0,7,Lvl,9,Inside,2,BrkSide,Feedr,Norm,1Fam,1.5Fin,4,7,1946,1950,Gable,CompShg,MetalSd,MetalSd,None,3,3,CBlock,3,3,3,0,6,0.0,363.0,747.0,GasA,3,1,SBrkr,774,0,1230,1.0,0.0,1,1,3,1,3,5,6,0,0,5,1946.0,3,1.0,305.0,3,3,2,0,0,63,0,0,2,None,0,10,0,WD,Abnorml,1977.0,2.5,120
996,5,5,73.0,10659,1,0,7,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,None,3,3,CBlock,3,3,3,5,6,0.0,135.0,1050.0,GasA,3,1,SBrkr,1050,0,1050,1.0,0.0,1,0,3,1,3,6,6,0,0,1,1961.0,3,1.0,368.0,3,3,2,0,0,0,0,0,4,None,0,0,0,COD,Normal,2100.0,2.0,319
997,5,5,80.0,11717,1,0,7,Lvl,9,Inside,3,NWAmes,PosA,Norm,1Fam,1Story,6,6,1970,1970,Hip,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,3,3,3,6,6,0.0,1442.0,1442.0,GasA,3,1,SBrkr,1442,0,1442,0.0,0.0,2,0,2,1,3,6,6,1,3,1,1970.0,2,2.0,615.0,3,3,2,0,0,0,0,0,4,None,0,4,3,WD,Normal,2884.0,2.0,371
998,6,8,60.0,9786,1,0,9,Lvl,9,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,3,4,1922,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,3,3,BrkTil,3,2,3,6,6,0.0,1007.0,1007.0,GasA,2,0,SBrkr,1077,0,1077,0.0,0.0,1,0,3,1,3,6,6,1,4,5,1922.0,3,1.0,210.0,3,2,1,48,0,0,0,0,4,None,0,7,0,WD,Normal,2084.0,1.0,148
999,5,5,64.0,6762,1,0,9,Lvl,9,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,4,3,0,2,6,0.0,501.0,1187.0,GasA,5,1,SBrkr,1208,0,1208,1.0,0.0,2,0,2,1,4,6,6,0,0,1,2006.0,2,2.0,632.0,3,3,2,0,0,0,0,0,4,None,0,4,4,WD,Normal,2395.0,3.0,166
1000,5,5,74.0,10206,1,0,9,Lvl,9,Corner,3,Edwards,Norm,Norm,1Fam,1Story,3,3,1952,1952,Flat,Tar&Grv,BrkComm,Brk Cmn,None,3,3,Slab,0,0,4,4,4,0.0,0.0,0.0,GasW,2,0,FuseF,944,0,944,0.0,0.0,1,0,2,1,2,4,2,0,0,5,1956.0,3,2.0,528.0,3,2,2,0,0,0,0,0,4,None,0,9,3,WD,Normal,944.0,1.0,0
1001,6,5,60.0,5400,1,0,9,Lvl,9,Corner,3,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,BrkTil,2,3,3,6,6,0.0,691.0,691.0,GasA,5,1,FuseA,691,0,691,0.0,0.0,1,0,2,1,5,4,6,0,0,5,1920.0,3,1.0,216.0,2,3,0,94,0,0,0,0,4,None,0,0,1,WD,Abnorml,1382.0,1.0,114
1002,5,5,75.0,11957,1,0,7,Lvl,9,Inside,3,Somerst,RRAn,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,3,2,6,0.0,1550.0,1574.0,GasA,5,1,SBrkr,1574,0,1574,0.0,0.0,2,0,3,1,4,7,6,1,4,1,2006.0,2,3.0,824.0,3,3,2,0,0,0,0,0,4,None,0,9,2,WD,Normal,3148.0,2.0,248
1003,15,5,80.0,11500,1,0,7,Lvl,9,Corner,3,NWAmes,Feedr,RRAn,Duplex,1Story,5,6,1976,1976,Gable,CompShg,VinylSd,VinylSd,BrkFace,3,3,CBlock,3,3,3,6,6,0.0,1680.0,1680.0,GasA,2,1,SBrkr,1680,0,1680,0.0,0.0,2,0,4,2,3,8,6,0,0,5,1976.0,3,2.0,528.0,3,3,2,0,0,0,0,0,4,None,0,8,1,WD,Normal,3360.0,2.0,0
1004,0,5,43.0,3182,1,0,9,Lvl,9,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,3,2,6,0.0,1330.0,1346.0,GasA,5,1,SBrkr,1504,0,1504,0.0,0.0,2,0,1,1,4,7,6,1,4,1,2005.0,0,2.0,457.0,3,3,2,0,0,0,0,0,4,None,0,7,3,WD,Normal,2850.0,2.0,156
1005,13,5,65.0,8385,1,0,9,Lvl,9,Inside,3,CollgCr,Norm,Norm,1Fam,SLvl,5,8,1977,1977,Gable,CompShg,HdBoard,HdBoard,BrkFace,4,3,CBlock,4,4,0,2,6,0.0,390.0,985.0,GasA,3,1,SBrkr,985,0,985,0.0,0.0,2,0,3,1,3,6,6,0,0,1,1977.0,3,1.0,328.0,3,3,2,0,0,0,0,0,4,None,0,2,2,WD,Normal,1970.0,2.0,210
1006,5,5,73.0,12155,1,0,2,Lvl,9,Inside,3,NAmes,PosN,Norm,1Fam,1Story,6,3,1970,1970,Gable,CompShg,Plywood,Plywood,None,3,3,CBlock,4,3,3,3,6,0.0,420.0,1657.0,GasA,4,1,SBrkr,1657,0,1657,0.0,1.0,2,0,3,1,3,7,6,1,3,1,1970.0,3,2.0,484.0,3,3,2,0,0,147,0,0,4,None,0,5,1,WD,Normal,3314.0,2.5,147
1007,2,8,21.0,2217,1,0,9,Lvl,9,Inside,3,MeadowV,Norm,Norm,TwnhsE,2Story,4,4,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,3,3,CBlock,3,3,3,1,3,273.0,0.0,546.0,GasA,3,1,SBrkr,546,0,1092,0.0,0.0,1,1,3,1,3,6,6,0,0,1,1970.0,2,1.0,286.0,3,3,2,0,0,0,0,0,4,None,0,10,3,WD,Normal,1638.0,1.5,238
1008,5,5,43.0,12118,1,0,7,Lvl,9,CulDSac,3,Mitchel,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,5,3,2,6,6,0.0,1710.0,1710.0,GasA,5,1,SBrkr,1710,0,1710,0.0,0.0,2,0,3,1,4,7,6,1,4,1,2004.0,0,2.0,550.0,3,3,2,0,0,180,0,0,4,None,0,6,3,WD,Normal,3420.0,2.0,328
1009,9,5,60.0,6000,1,0,9,Lvl,9,Inside,3,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,2,BrkTil,3,3,3,6,6,0.0,1008.0,1008.0,GasA,5,1,SBrkr,1008,514,1522,0.0,0.0,2,0,4,1,3,7,6,0,0,6,0.0,1,0.0,0.0,0,0,1,138,0,0,0,0,4,None,0,8,0,WD,Normal,2016.0,2.0,138
1010,9,5,115.0,21286,1,0,9,Lvl,9,Inside,3,Sawyer,Norm,Norm,1Fam,1.5Fin,5,5,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,CBlock,3,3,3,6,6,0.0,720.0,720.0,GasA,3,1,SBrkr,720,0,1271,0.0,0.0,2,0,4,1,3,7,6,1,4,1,1948.0,3,1.0,312.0,3,3,2,108,0,0,0,0,4,None,0,10,2,WD,Normal,1991.0,2.0,108
1011,15,5,75.0,9825,1,0,9,Lvl,9,Inside,3,Edwards,Norm,Norm,Duplex,1Story,5,5,1965,1965,Hip,CompShg,AsphShn,AsphShn,None,3,3,CBlock,0,0,4,4,4,0.0,0.0,0.0,GasA,3,0,SBrkr,1664,0,1664,0.0,0.0,2,0,4,2,3,8,6,0,0,6,0.0,1,0.0,0.0,0,0,2,0,0,0,0,0,4,None,0,7,4,WD,Normal,1664.0,2.0,0
1012,11,5,55.0,10592,1,0,9,Lvl,9,Inside,3,Crawfor,Norm,Norm,1Fam,2Story,6,7,1923,1996,Hip,CompShg,Wd Sdng,Wd Sdng,None,3,4,PConc,3,2,3,6,6,0.0,602.0,602.0,GasA,3,1,SBrkr,900,0,1502,0.0,0.0,1,1,3,1,4,7,6,2,3,5,1923.0,3,1.0,180.0,3,3,2,112,0,53,0,0,4,None,0,10,1,WD,Normal,2104.0,1.5,261
1013,6,8,60.0,7200,1,0,9,Lvl,9,Inside,3,OldTown,Norm,Norm,1Fam,1Story,5,4,1910,2006,Hip,CompShg,MetalSd,Stucco,None,3,3,BrkTil,3,3,3,0,5,465.0,310.0,1022.0,GasW,3,0,SBrkr,1022,0,1022,1.0,0.0,1,0,2,1,3,4,1,0,0,5,1956.0,3,1.0,280.0,3,3,2,226,0,0,0,0,4,None,0,8,3,WD,Normal,2044.0,2.0,256
1014,5,5,60.0,11664,1,0,9,Lvl,9,Inside,3,NAmes,Artery,Norm,1Fam,1Story,6,5,1948,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,3,3,CBlock,3,2,3,1,6,0.0,746.0,1082.0,GasA,3,1,SBrkr,1082,0,1082,0.0,0.0,1,0,2,1,3,5,6,1,4,5,1948.0,3,1.0,240.0,3,3,2,0,0,0,0,0,4,None,0,2,1,WD,Normal,2164.0,1.0,130
1015,10,5,70.0,8400,1,0,9,Lvl,9,Inside,3,NWAmes,Norm,Norm,1Fam,2Story,8,6,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,3,2,6,0.0,167.0,810.0,GasA,5,1,SBrkr,810,0,1665,1.0,0.0,2,1,3,1,4,6,6,0,0,1,2001.0,0,2.0,528.0,3,3,2,0,0,0,0,0,4,None,0,2,3,WD,Normal,2475.0,3.5,45
1016,5,5,73.0,11883,1,0,9,Lvl,9,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,1,2,6,0.0,814.0,1504.0,GasA,5,1,SBrkr,1504,0,1504,1.0,0.0,2,0,3,1,4,6,6,1,3,1,1996.0,0,2.0,478.0,3,3,2,0,0,0,0,0,4,None,0,8,3,WD,Normal,3008.0,3.0,181
1017,0,5,60.0,5814,1,0,7,Lvl,9,CulDSac,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1984,1984,Gable,CompShg,HdBoard,HdBoard,None,4,3,CBlock,4,3,0,2,6,0.0,184.0,1220.0,GasA,4,1,SBrkr,1360,0,1360,1.0,0.0,1,0,1,1,4,4,6,1,5,1,1984.0,2,2.0,565.0,3,3,2,0,0,0,0,0,4,None,0,10,3,COD,Abnorml,2580.0,2.0,63
1018,13,5,64.0,10784,1,0,7,Lvl,9,FR2,3,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,4,3,PConc,4,3,3,6,6,0.0,384.0,384.0,GasA,4,1,SBrkr,802,0,1472,0.0,0.0,2,1,3,1,4,7,6,1,3,1,1991.0,2,2.0,402.0,3,3,2,0,0,0,0,0,4,None,0,7,1,WD,Normal,1856.0,2.5,164
1019,0,5,43.0,3013,1,0,9,Lvl,9,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,1,2,6,0.0,1346.0,1362.0,GasA,5,1,SBrkr,1506,0,1506,0.0,0.0,2,0,2,1,4,6,6,1,4,1,2005.0,0,2.0,440.0,3,3,2,0,0,0,0,0,4,None,0,6,0,WD,Normal,2868.0,2.0,162
1020,5,5,60.0,7024,1,0,9,Lvl,9,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,4,3,3,2,6,0.0,108.0,1132.0,GasA,5,1,SBrkr,1132,0,1132,1.0,0.0,1,1,2,1,4,5,6,0,0,1,2005.0,0,2.0,451.0,3,3,2,0,0,0,0,0,4,None,0,8,2,WD,Normal,2264.0,2.5,316
1021,5,5,64.0,7406,1,0,9,Lvl,9,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,4,3,0,2,6,0.0,515.0,1199.0,GasA,5,1,SBrkr,1220,0,1220,1.0,0.0,2,0,2,1,4,6,6,0,0,1,2006.0,2,2.0,632.0,3,3,2,0,0,0,0,0,4,None,0,9,0,New,Partial,2419.0,3.0,159
1022,9,8,52.0,9439,1,0,9,Lvl,9,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,CBlock,3,3,3,3,6,0.0,588.0,912.0,GasA,4,1,FuseA,912,0,1248,0.0,0.0,1,0,2,1,3,6,6,0,0,5,1957.0,3,1.0,160.0,2,2,2,192,0,0,0,0,4,None,0,5,1,WD,Normal,2160.0,1.0,192
1023,0,5,43.0,3182,1,0,9,Lvl,9,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,4,3,2,6,0.0,1330.0,1346.0,GasA,5,1,SBrkr,1504,0,1504,0.0,0.0,2,0,2,1,4,7,6,1,4,1,2005.0,0,2.0,437.0,3,3,2,0,0,0,0,0,4,None,0,7,2,WD,Normal,2850.0,2.0,176
1024,5,5,82.0,15498,1,0,7,Lvl,9,Corner,3,Timber,Norm,Norm,1Fam,1Story,8,6,1976,1976,Hip,WdShake,Stone,HdBoard,None,4,3,CBlock,4,3,0,0,3,400.0,0.0,1565.0,GasA,3,1,SBrkr,2898,0,2898,1.0,0.0,2,0,2,1,4,10,6,1,4,1,1976.0,0,2.0,665.0,3,3,2,174,0,0,0,0,4,None,0,7,2,COD,Abnorml,4463.0,3.0,246
1025,5,5,70.0,7700,1,0,9,Lvl,9,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,3,3,CBlock,3,3,3,3,5,468.0,276.0,882.0,GasA,3,1,SBrkr,882,0,882,1.0,0.0,1,0,3,1,3,5,6,0,0,5,1980.0,3,2.0,461.0,3,3,2,0,0,0,0,0,2,None,0,5,1,WD,Normal,1764.0,2.0,96
1026,5,5,73.0,9300,1,0,9,Lvl,9,Inside,3,NAmes,Feedr,Norm,1Fam,1Story,5,5,1960,1960,Gable,CompShg,MetalSd,HdBoard,BrkFace,3,3,CBlock,3,3,3,5,6,0.0,571.0,1268.0,GasA,3,1,SBrkr,1264,0,1264,1.0,0.0,1,0,3,1,3,6,6,2,4,1,1960.0,3,2.0,461.0,3,3,2,0,0,143,0,0,4,None,0,6,4,WD,Normal,2532.0,2.0,143
1027,5,5,71.0,9520,1,0,7,HLS,9,Inside,3,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,4,3,1,2,6,0.0,125.0,1638.0,GasA,5,1,SBrkr,1646,0,1646,1.0,0.0,2,0,3,1,4,7,6,1,4,1,2008.0,2,3.0,800.0,3,3,2,0,0,0,0,0,4,None,0,6,2,New,Partial,3284.0,3.0,236
1028,9,5,79.0,9492,1,0,9,Lvl,9,Inside,3,NAmes,Artery,Norm,1Fam,1.5Fin,5,5,1941,1950,Gable,CompShg,WdShing,Wd Shng,None,3,3,CBlock,3,3,3,5,1,41.0,359.0,768.0,GasA,3,1,SBrkr,968,0,1376,1.0,0.0,1,0,3,1,3,6,6,1,4,1,1941.0,3,1.0,240.0,3,3,2,0,0,0,0,0,4,None,0,6,1,WD,Normal,2144.0,2.0,0
1029,2,8,21.0,1680,1,0,9,Lvl,9,Inside,3,BrDale,Norm,Norm,Twnhs,2Story,6,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,3,3,3,1,6,0.0,355.0,672.0,GasA,4,1,SBrkr,672,0,1218,0.0,1.0,1,1,3,1,3,7,6,0,0,5,1972.0,3,1.0,264.0,3,3,2,0,0,0,0,0,4,None,0,7,0,WD,Normal,1890.0,2.0,28
1030,4,9,60.0,7082,1,0,9,Lvl,9,Inside,3,SWISU,Norm,Norm,2fmCon,2Story,5,8,1916,1995,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,3,3,2,6,6,0.0,686.0,686.0,GasA,4,1,SBrkr,948,0,1928,0.0,0.0,2,0,5,2,3,10,6,0,0,6,0.0,1,0.0,0.0,0,0,0,228,0,0,0,0,4,None,0,9,0,WD,Normal,2614.0,2.0,228
1031,12,5,102.0,15863,1,0,9,Lvl,9,Corner,3,SWISU,Norm,Norm,1Fam,2.5Fin,7,3,1920,1970,Gable,CompShg,Wd Sdng,Plywood,None,3,3,BrkTil,3,3,3,2,6,0.0,301.0,824.0,GasA,5,1,SBrkr,1687,397,3082,1.0,0.0,2,1,5,1,3,12,6,2,3,2,1970.0,0,2.0,672.0,3,3,2,0,0,0,0,0,4,None,0,10,3,WD,Normal,3509.0,3.5,199
1032,10,5,89.0,14541,1,0,7,Lvl,9,Corner,3,NoRidge,Norm,Norm,1Fam,2Story,8,7,1993,1993,Gable,CompShg,MetalSd,MetalSd,None,4,4,PConc,4,4,3,2,6,0.0,326.0,1338.0,GasA,5,1,SBrkr,1352,0,2520,1.0,0.0,2,1,5,1,4,10,6,1,3,1,1993.0,2,3.0,796.0,3,3,2,0,0,0,0,0,4,None,0,2,0,WD,Abnorml,3858.0,3.5,264
1033,5,5,70.0,8125,1,0,9,Lvl,9,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,4,3,3,2,6,0.0,668.0,1654.0,GasA,5,1,SBrkr,1654,0,1654,1.0,0.0,2,0,3,1,4,6,6,0,0,1,2002.0,3,3.0,900.0,3,3,2,0,0,0,0,0,4,None,0,4,0,WD,Normal,3308.0,3.0,136
1034,6,5,50.0,6305,1,0,9,Bnk,9,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,5,7,1938,1950,Gable,CompShg,MetalSd,MetalSd,None,3,4,PConc,2,2,3,6,6,0.0,920.0,920.0,GasA,5,1,SBrkr,954,0,954,0.0,0.0,1,0,2,1,2,5,6,1,4,2,1938.0,3,1.0,240.0,2,3,2,0,0,0,0,0,2,None,0,8,1,WD,Normal,1874.0,1.0,0
1035,5,5,65.0,11500,1,0,7,Lvl,9,CulDSac,3,Edwards,Norm,Norm,1Fam,1Story,4,3,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,4,Slab,0,0,4,4,4,0.0,0.0,0.0,GasA,5,0,SBrkr,845,0,845,0.0,0.0,1,0,3,1,3,5,6,0,0,5,1957.0,3,1.0,290.0,3,3,0,0,0,0,0,0,4,None,0,0,3,WD,Normal,845.0,1.0,186
