,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,YrBltAndRemod,TotalSF,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace
377,60,FV,24.054597969080245,14.454763396675393,None,IR1,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,3.9915168749775227,2004,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,122.28081788212494,723.2638158838273,GasA,Ex,Y,SBrkr,6.4043387355870065,1065.317109569114,0.0,8.814848625651194,0.0,0.0,3,0.0,4,0.7509568577639583,Gd,2.261968016798387,Typ,0.9033340459133361,Gd,Attchd,2004.0,RFn,2.0,610.0,TA,TA,Y,37.356270389846266,22.863703314397032,0.0,0.0,0.0,0.0,None,None,0.0,12,2007,WD,Normal,4009,1794.9852641885284,1071.7214483047012,3.0,60.2199737042433,0,1,1,1,1
378,20,RL,21.94255982314972,14.50548705918437,None,Reg,Lvl,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,1.7603596739005778,2010,2010,Hip,CompShg,VinylSd,VinylSd,Stone,25.404162029432257,Gd,TA,PConc,Ex,TA,Av,GLQ,239.77671062023254,Unf,0.0,55.07654855622932,832.9280319475879,GasA,Ex,Y,SBrkr,6.524772113253416,0.0,0.0,8.45632562366849,0.9934397235753302,0.0,1,1.068836635008358,1,0.7509568577639583,Ex,2.261968016798387,Typ,0.9033340459133361,Ex,Attchd,2010.0,Fin,3.0,834.0,TA,TA,Y,29.85995283233884,0.0,0.0,0.0,0.0,0.0,None,None,0.0,6,2010,New,Partial,4020,839.4528040608413,246.30148273348595,2.5278580410795093,29.85995283233884,0,0,1,1,1
379,60,RL,17.24965123682584,13.745591462051522,None,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,3.9915168749775227,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.433718151788584,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,92.38177866413031,476.5827717809885,GasA,Ex,Y,SBrkr,6.063425551893927,950.1715903413707,0.0,8.41786035945626,0.0,0.0,2,1.068836635008358,3,0.7509568577639583,TA,2.137369407365849,Typ,0.9033340459133361,TA,Attchd,2000.0,Fin,2.0,463.0,TA,TA,Y,27.547832545927704,12.286930332397853,0.0,0.0,0.0,0.0,None,None,0.0,6,2009,WD,Normal,4000,1432.8177876742532,956.2350158932646,2.534418317504179,39.834762878325556,0,1,1,1,1
380,50,RL,15.362900421095816,12.6947564918116,Pave,Reg,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,4.679500606095132,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,62.20608346002706,Unf,0.0,82.31777251438129,495.2652629816832,GasA,TA,Y,SBrkr,6.077688726219951,792.4025018543513,0.0,8.339545193374788,0.0,0.0,2,0.0,3,0.7509568577639583,Gd,1.9965773170801218,Typ,0.9033340459133361,Gd,Detchd,1924.0,Unf,1.0,308.0,TA,TA,Y,0.0,0.0,15.310170860265215,0.0,0.0,0.0,None,None,0.0,5,2010,WD,Normal,3874,1293.7454535622544,860.6862740405983,2.0,15.310170860265215,0,1,1,1,1
381,20,FV,17.24965123682584,13.480169413771241,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,3.9915168749775227,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,108.66558945980569,606.663989232537,GasA,Ex,Y,SBrkr,6.258010192756276,0.0,0.0,8.012486229578307,0.9934397235753302,0.0,2,0.0,2,0.7509568577639583,Gd,1.8346586108242808,Typ,0.9033340459133361,Gd,Attchd,2006.0,RFn,2.0,572.0,TA,TA,Y,45.608930228614305,17.196989638034953,0.0,0.0,0.0,0.0,None,None,0.0,8,2006,New,Partial,4012,612.9219994252933,6.258010192756276,2.9934397235753303,62.80591986664926,0,0,1,1,1
382,60,RL,20.511426866692936,14.033461501165005,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,3.9915168749775227,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,89.96935722576598,458.2244878917054,GasA,Ex,Y,SBrkr,6.009986490788631,1030.6073963353842,0.0,8.415767128959935,0.0,0.0,2,1.068836635008358,3,0.7509568577639583,Gd,2.261968016798387,Typ,0.0,None,Attchd,2006.0,RFn,2.0,639.0,TA,TA,Y,35.01182331692502,11.214965126387991,0.0,0.0,0.0,0.0,None,None,0.0,4,2007,WD,Normal,4012,1494.8418707178782,1036.6173828261728,2.534418317504179,46.22678844331301,0,1,1,1,0
383,45,RH,17.24965123682584,13.973432598209927,None,Reg,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1.5Unf,6,2.539439466614295,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,80.86110254632047,391.14038673642096,GasA,TA,N,FuseA,5.871441393272413,0.0,0.0,7.388212388093005,0.0,0.0,1,0.0,2,0.7509568577639583,TA,1.8346586108242808,Typ,0.0,None,Detchd,1950.0,Unf,2.0,360.0,Fa,Fa,N,0.0,0.0,10.324052452460219,0.0,0.0,0.0,None,None,0.0,10,2009,WD,Normal,3878,397.01182812969336,5.871441393272413,1.0,10.324052452460219,0,0,1,1,0
384,60,RL,20.754414095442506,18.26340978296875,None,IR2,Low,Corner,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,3.9915168749775227,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,182.6426946686182,Unf,0.0,68.65602109642582,723.2638158838273,GasA,Ex,Y,SBrkr,6.116071335858707,1050.4371970071359,0.0,8.520366127225431,0.9934397235753302,0.0,2,1.068836635008358,3,0.7509568577639583,Gd,2.3737528809133264,Typ,1.6882543888973123,Fa,Attchd,1992.0,Fin,2.0,501.0,TA,TA,Y,45.608930228614305,23.741417734750733,0.0,0.0,0.0,0.0,None,None,0.0,6,2007,WD,Normal,3984,1779.8170842268219,1239.1959630116128,3.5278580410795093,69.35034796336504,0,1,1,1,1
385,120,RL,13.949261075935118,11.755824262288684,None,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,3.9915168749775227,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.433718151788584,Gd,TA,PConc,Gd,TA,No,GLQ,12.329403736465244,Unf,0.0,105.61371350058143,591.4110403376886,GasA,Ex,Y,SBrkr,6.2391754707549145,0.0,0.0,7.981558562542349,0.0,0.0,2,0.0,2,0.7509568577639583,Gd,1.9965773170801218,Typ,0.9033340459133361,TA,Attchd,2004.0,Fin,2.0,430.0,TA,TA,Y,35.32942084299453,6.548761144161361,0.0,0.0,21.01886345143673,0.0,None,None,0.0,4,2010,WD,Normal,4009,597.6502158084436,18.568579207220157,2.0,62.89704543859262,0,0,1,1,1
386,50,RL,16.883215974577585,13.8225230004713,None,Reg,Lvl,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,5,2.539439466614295,1910,1996,Gambrel,CompShg,Wd Sdng,VinylSd,None,0.0,TA,Fa,PConc,TA,TA,No,Unf,0.0,Unf,0.0,72.88408347912642,335.3931964933599,GasA,TA,Y,SBrkr,5.735989392927434,622.1744234008772,0.0,7.895584790370189,0.0,0.0,1,0.0,5,0.7509568577639583,TA,2.261968016798387,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,N,0.0,19.225313850546428,0.0,0.0,0.0,0.0,None,None,0.0,5,2006,WD,AdjLand,3906,963.3036092871646,627.9104127938047,1.0,19.225313850546428,0,1,0,1,0
387,80,RL,19.351559328722903,13.480169413771241,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,4.679500606095132,1976,1976,Hip,CompShg,MetalSd,MetalSd,BrkFace,21.963344061168943,TA,TA,CBlock,TA,TA,Av,ALQ,133.03941446609156,Unf,0.0,54.996464886904974,501.6114388979194,GasA,Ex,Y,SBrkr,6.1478305151166,0.0,0.0,7.832317712262556,0.9934397235753302,0.0,1,0.0,3,0.7509568577639583,TA,1.9965773170801218,Typ,0.9033340459133361,Fa,Detchd,1977.0,Unf,1.0,352.0,TA,TA,Y,55.94017914579497,0.0,0.0,0.0,0.0,0.0,GdWo,None,0.0,10,2009,WD,Abnorml,3952,507.759269413036,139.18724498120815,1.9934397235753303,55.94017914579497,0,0,1,1,1
388,20,RL,22.711675620931878,14.066399304382218,None,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,3.9915168749775227,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,15.708600637823556,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,117.10205887854795,678.1024712982432,GasA,Ex,Y,SBrkr,6.354709179946228,0.0,0.0,8.172115164583753,0.0,0.0,2,0.0,3,0.7509568577639583,Gd,1.9965773170801218,Typ,0.0,None,Attchd,1999.0,RFn,2.0,577.0,TA,TA,Y,31.064434802067282,7.436838343029127,0.0,0.0,0.0,0.0,None,None,0.0,7,2008,WD,Normal,3999,684.4571804781895,6.354709179946228,2.0,38.501273145096405,0,0,1,1,0
389,60,RL,23.165010777890775,14.712731921283666,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10,3.9915168749775227,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,22.62789661407207,Ex,TA,PConc,Ex,TA,Av,GLQ,220.00209802759056,Unf,0.0,54.35282811912304,764.0483808589656,GasA,Ex,Y,SBrkr,6.477442726710045,700.3956957168709,0.0,8.744111648662834,0.9934397235753302,0.0,2,1.068836635008358,3,0.7509568577639583,Ex,2.3737528809133264,Typ,0.9033340459133361,Ex,BuiltIn,2008.0,Fin,3.0,846.0,TA,TA,Y,42.81652527187697,18.106104502723277,0.0,0.0,0.0,0.0,None,None,0.0,8,2008,New,Partial,4015,1470.9215193025466,926.8752364711715,3.5278580410795093,60.922629774600246,0,1,1,1,1
390,50,RL,15.362900421095816,13.821203352634091,Grvl,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6.000032966802397,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Gd,No,Rec,66.85396859538542,BLQ,10.245207613713259,38.76774189528602,424.6530755344661,GasA,Ex,Y,SBrkr,6.027703418502337,476.35369334306927,0.0,8.074012001649443,0.9934397235753302,0.0,1,0.0,4,0.7509568577639583,TA,2.137369407365849,Typ,0.0,None,Detchd,1978.0,Unf,1.0,384.0,TA,TA,Y,0.0,17.8316934089556,11.252029228245767,0.0,0.0,0.0,MnPrv,None,0.0,4,2008,WD,Normal,3850,907.0344722960376,559.4805729706703,1.9934397235753303,29.08372263720137,0,1,1,1,0
391,60,RL,19.1821680511214,14.663440947783922,None,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,3.9915168749775227,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,TA,No,ALQ,141.78465100444933,Unf,0.0,25.35271801602697,399.88264434622874,GasA,Ex,Y,SBrkr,5.89084312099668,1402.9161988255694,0.0,8.525509389736058,0.9934397235753302,0.0,2,1.068836635008358,3,0.7509568577639583,Gd,2.137369407365849,Typ,0.9033340459133361,TA,BuiltIn,2001.0,Fin,2.0,560.0,TA,TA,Y,31.909068823160812,21.669330560345173,0.0,0.0,0.0,0.0,None,None,0.0,6,2009,WD,Normal,4003,1808.6896862927947,1550.5916929510154,3.5278580410795093,53.57839938350598,0,1,1,1,1
392,20,RL,19.51999147701275,13.803716595276516,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5.348040535865468,1959,1959,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Slab,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,TA,Y,SBrkr,5.9620009155055795,0.0,0.0,7.532504800675374,0.0,0.0,1,0.0,3,0.7509568577639583,TA,1.8346586108242808,Typ,0.0,None,Attchd,1959.0,RFn,1.0,294.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,Shed,7.543164338720823,7,2007,WD,Normal,3918,5.9620009155055795,5.9620009155055795,1.0,0.0,0,0,1,0,0
393,30,RL,15.558091112452379,13.553813664060394,None,Reg,Lvl,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,3.9915168749775227,1941,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,71.76101334668743,Unf,0.0,63.51451545379795,392.8910247834452,GasA,TA,Y,FuseA,5.8753625159069935,0.0,0.0,7.394435774328827,0.0,0.0,1,0.0,2,0.7509568577639583,TA,1.643995077834327,Typ,1.6882543888973123,TA,None,0.0,None,0.0,0.0,None,None,Y,0.0,0.0,0.0,0.0,0.0,0.0,GdWo,None,0.0,4,2006,WD,Abnorml,3891,398.7663872993522,77.63637586259443,1.0,0.0,0,0,0,1,1
394,50,RL,17.24965123682584,14.239744831876902,None,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,4.679500606095132,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,77.82777368478403,369.60333764843966,GasA,Gd,Y,FuseA,5.821649457746218,347.47788563033157,0.0,7.728138158587941,0.0,0.0,1,0.0,2,0.7509568577639583,TA,1.8346586108242808,Typ,0.0,None,Detchd,1940.0,Unf,1.0,240.0,TA,TA,Y,0.0,9.511441924063622,0.0,0.0,0.0,0.0,None,None,0.0,7,2007,WD,Normal,3890,722.9028727365175,353.2995350880778,1.0,9.511441924063622,0,1,1,1,0
395,20,RL,18.668047203263406,14.11112652913906,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4.679500606095132,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,148.88165233738474,Unf,0.0,54.594814429614196,544.8922053653171,GasA,TA,Y,SBrkr,6.16055695048689,0.0,0.0,7.853035885722876,0.9934397235753302,0.0,1,0.0,3,0.7509568577639583,TA,1.9965773170801218,Typ,0.0,None,Attchd,1956.0,Unf,1.0,596.0,TA,TA,Y,15.909912112906389,0.0,0.0,0.0,0.0,0.0,None,None,0.0,6,2010,WD,Normal,3912,551.052762315804,155.04220928787163,1.9934397235753303,15.909912112906389,0,0,1,1,0
396,20,RL,17.24965123682584,13.480169413771241,None,Reg,Low,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,3.9915168749775227,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,154.29059565428727,Unf,0.0,25.760586070871188,438.90044224778063,GasA,TA,Y,SBrkr,5.972365487543479,0.0,0.0,7.549094312017845,0.0,0.0,1,0.0,2,0.7509568577639583,TA,1.9965773170801218,Typ,0.0,None,Detchd,1985.0,RFn,2.0,600.0,TA,TA,Y,45.47163114452674,0.0,0.0,0.0,0.0,0.0,None,None,0.0,9,2009,WD,Normal,3944,444.8728077353241,160.26296114183074,1.0,45.47163114452674,0,0,1,1,0
397,60,RL,18.8404318695455,13.59589961182423,None,Reg,Lvl,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,5,3.9915168749775227,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,23.23172076767338,TA,TA,CBlock,TA,TA,No,ALQ,119.06172734688519,Unf,0.0,47.76904077314982,425.9510472461222,GasA,TA,Y,SBrkr,5.956763618515255,1127.3845725001418,0.0,8.426199610005302,0.0,0.0,2,0.0,4,0.7509568577639583,TA,2.261968016798387,Typ,0.9033340459133361,TA,Attchd,1962.0,RFn,1.0,264.0,TA,TA,Y,0.0,20.277825907852847,0.0,0.0,0.0,0.0,None,None,0.0,7,2007,WD,Normal,3924,1559.2923833647792,1252.4030634655421,2.0,20.277825907852847,0,1,1,1,1
398,30,RM,17.24965123682584,13.965233514040289,None,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,1.7603596739005778,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,Fa,Po,No,Unf,0.0,Unf,0.0,91.20927139933457,467.629807348913,GasA,Gd,Y,Mix,6.114658796098237,0.0,0.0,7.778428030799475,0.0,0.0,1,0.0,2,0.7509568577639583,TA,1.9965773170801218,Maj2,0.0,None,Detchd,1920.0,Unf,1.0,338.0,Po,Po,N,0.0,0.0,0.0,0.0,0.0,0.0,None,None,0.0,11,2007,WD,Abnorml,3870,473.74446614501124,6.114658796098237,1.0,0.0,0,0,1,1,0
399,60,FV,18.144573408893123,13.74613608916994,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,3.9915168749775227,2006,2007,Gable,CompShg,CemntBd,CmentBd,Stone,14.10784930005393,Gd,TA,PConc,Gd,TA,No,GLQ,159.20415880983222,Unf,0.0,43.76062003018417,523.104898618694,GasA,Ex,Y,SBrkr,6.1389937401659225,515.1203560147931,0.0,8.230642751127574,0.9934397235753302,0.0,2,0.0,2,0.7509568577639583,Gd,2.137369407365849,Typ,0.0,None,Attchd,2007.0,Fin,2.0,438.0,TA,TA,Y,0.0,20.277825907852847,0.0,0.0,0.0,0.0,None,None,0.0,10,2009,WD,Normal,4013,1044.364248373653,680.4635085647913,2.9934397235753303,20.277825907852847,0,1,1,1,0
400,120,RL,12.881577596975072,15.134128098475909,None,IR2,Lvl,Inside,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,3.9915168749775227,1996,1996,Gable,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,155.56018173661707,Unf,0.0,59.968271753586585,593.0626625339249,GasA,Ex,Y,SBrkr,6.250417219021574,0.0,0.0,8.000011727164138,0.9934397235753302,0.0,1,1.068836635008358,1,0.7509568577639583,Ex,1.643995077834327,Typ,1.6882543888973123,Gd,Attchd,1996.0,Fin,2.0,500.0,TA,TA,Y,31.064434802067282,8.235429948672886,0.0,0.0,26.506760370725935,0.0,None,None,0.0,12,2008,WD,Normal,3992,599.3130797529465,161.81059895563865,2.5278580410795093,65.80662512146611,0,0,1,1,1
401,20,RL,18.144573408893123,13.914945412126292,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,3.9915168749775227,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,12.329403736465244,Unf,0.0,108.3184858953746,613.6539060032394,GasA,Ex,Y,SBrkr,6.263220869697728,0.0,0.0,8.021051874305021,0.0,0.0,2,0.0,3,0.7509568577639583,Gd,1.9965773170801218,Typ,0.9033340459133361,Gd,Attchd,2005.0,Fin,2.0,400.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,0.0,7,2006,New,Partial,4010,619.9171268729372,18.59262460616297,2.0,0.0,0,0,1,1,1
402,30,RL,17.24965123682584,14.25439340306219,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6.000032966802397,1940,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,73.80026001236472,341.64851719931465,GasA,Ex,Y,SBrkr,5.752312985694019,0.0,0.0,7.200177123130652,0.0,0.0,1,0.0,2,0.7509568577639583,TA,1.643995077834327,Typ,0.0,None,Detchd,1940.0,Unf,1.0,240.0,TA,TA,N,38.72394918933574,0.0,0.0,0.0,0.0,0.0,GdPrv,None,0.0,8,2008,WD,Normal,3937,347.40083018500866,5.752312985694019,1.0,38.72394918933574,0,0,1,1,0
403,60,RL,22.711675620931878,14.640988415987218,None,Reg,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,3.9915168749775227,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,33.60905737173506,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,100.94049783762051,543.6386299994863,GasA,Gd,Y,SBrkr,6.174370222284807,1329.1800229940384,0.0,8.706135491258227,0.0,0.0,2,1.068836635008358,4,0.7509568577639583,Gd,2.4751418488716745,Typ,0.9033340459133361,TA,BuiltIn,1998.0,Fin,2.0,420.0,TA,TA,Y,35.01182331692502,17.340195689285633,0.0,0.0,0.0,0.0,None,None,0.0,7,2006,WD,Abnorml,3996,1878.9930232158094,1335.3543932163232,2.534418317504179,52.352019006210654,0,1,1,1,1
404,60,RL,17.967900644841432,14.290422089412791,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,3.9915168749775227,1995,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,82.19708188915894,400.7553795362087,GasA,Gd,Y,SBrkr,5.892755686286629,916.8202197730594,0.0,8.248251536793287,0.0,0.0,2,1.068836635008358,3,0.7509568577639583,TA,2.137369407365849,Typ,0.9033340459133361,TA,BuiltIn,1995.0,Fin,2.0,373.0,TA,TA,Y,0.0,9.643047482734508,0.0,0.0,0.0,0.0,None,None,0.0,5,2007,WD,Normal,3991,1323.4683549955548,922.712975459346,2.534418317504179,9.643047482734508,0,1,1,1,1
405,20,RL,19.351559328722903,14.207705523425163,None,IR1,Lvl,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,3.2801001214816288,1976,1993,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,199.58896193608624,Unf,0.0,31.78374187924074,601.7230832244838,GasA,Ex,Y,SBrkr,6.423089413416491,0.0,0.0,8.285856112125593,0.9934397235753302,0.0,2,0.0,3,0.7509568577639583,TA,2.261968016798387,Min1,0.9033340459133361,TA,Attchd,1993.0,Unf,2.0,490.0,TA,TA,Y,31.064434802067282,13.734978975256293,0.0,0.0,0.0,0.0,GdWo,None,0.0,6,2009,WD,Normal,3969,608.1461726379003,206.0120513495027,2.9934397235753303,44.79941377732358,0,0,1,1,1
406,50,RL,15.558091112452379,14.315593271396278,None,Reg,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,3.9915168749775227,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,96.86278321405428,511.32033605341906,GasA,Ex,Y,FuseA,6.175021535273834,0.0,4.91096437200129,8.300443731245435,0.0,0.0,1,0.0,3,0.7509568577639583,TA,1.9965773170801218,Maj2,0.0,None,Detchd,1936.0,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,0.0,3,2008,WD,Normal,3886,517.4953575886929,6.175021535273834,1.0,0.0,0,0,1,1,0
407,70,RL,17.790097597019674,15.228040590582042,None,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,5.348040535865468,1915,1976,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,84.23210442150611,415.5514721669912,GasA,Ex,Y,SBrkr,5.9245364879757325,1008.312882810014,0.0,8.3313718437697,0.0,0.0,2,0.0,4,0.7509568577639583,TA,2.261968016798387,Typ,0.0,None,Attchd,1960.0,Unf,1.0,308.0,TA,TA,Y,0.0,0.0,13.003064383598337,0.0,0.0,0.0,None,None,0.0,3,2008,WD,Normal,3891,1429.788891464981,1014.2374192979897,2.0,13.003064383598337,0,1,1,1,0
408,60,RL,25.065726887130456,15.004667322110265,None,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,3.9915168749775227,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,25.404162029432257,Gd,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,96.8090271573488,510.89875425177934,GasA,Ex,Y,SBrkr,6.110404783847659,1332.92634616359,0.0,8.654297493877777,0.0,0.0,2,1.068836635008358,3,0.7509568577639583,Gd,2.3737528809133264,Typ,0.9033340459133361,Gd,Attchd,2006.0,RFn,3.0,947.0,TA,TA,Y,42.24570005622873,12.184068966392706,0.0,0.0,0.0,0.0,None,None,0.0,8,2007,New,Partial,4012,1849.935505199217,1339.0367509474377,2.534418317504179,54.429769022621436,0,1,1,1,1
409,60,FV,21.472481223453105,14.383736626598154,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,3.9915168749775227,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,14.10784930005393,Gd,TA,PConc,Ex,TA,No,GLQ,155.98242711439045,Unf,0.0,40.38002742668846,498.6513088956612,GasA,Ex,Y,SBrkr,6.095318488748843,1241.8597770050094,0.0,8.59849178838898,0.9934397235753302,0.0,2,1.068836635008358,3,0.7509568577639583,Ex,2.261968016798387,Typ,0.9033340459133361,Gd,Attchd,2008.0,Fin,3.0,836.0,TA,TA,Y,0.0,15.766934905120616,0.0,0.0,0.0,0.0,None,None,0.0,4,2008,New,Partial,4015,1746.6064043894194,1403.9375226081486,3.5278580410795093,15.766934905120616,0,1,1,1,1
410,20,RL,18.668047203263406,14.11112652913906,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,2.539439466614295,1958,1958,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,TA,Fa,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,107.8212470704219,599.6626833923607,GasA,TA,Y,FuseA,6.24333737194886,0.0,0.0,7.988388049359559,0.0,0.0,1,0.0,3,0.7509568577639583,TA,1.8346586108242808,Mod,0.0,None,Attchd,1958.0,Unf,1.0,350.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,0.0,6,2009,COD,Abnorml,3916,605.9060207643096,6.24333737194886,1.0,0.0,0,0,1,1,0
