,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Total_SF,Total_Bathrooms,Total_porch_sf,Alley_0,Alley_3,Alley_6,Utilities_7,Utilities_9,BldgType_2,BldgType_4,BldgType_5,BldgType_7,ExterQual_2,ExterQual_3,ExterQual_4,ExterQual_5,BsmtQual_0,BsmtQual_2,BsmtQual_3,BsmtQual_4,BsmtQual_5,BsmtCond_0,BsmtCond_1,BsmtCond_2,BsmtCond_3,BsmtCond_4,BsmtExposure_0,BsmtExposure_1,BsmtExposure_2,BsmtExposure_3,BsmtExposure_5,BsmtFinType1_0,BsmtFinType1_1,BsmtFinType1_2,BsmtFinType1_3,BsmtFinType1_4,BsmtFinType1_5,BsmtFinType1_6,BsmtFinType2_0,BsmtFinType2_1,BsmtFinType2_2,BsmtFinType2_3,BsmtFinType2_4,BsmtFinType2_5,BsmtFinType2_6,KitchenQual_2,KitchenQual_3,KitchenQual_4,KitchenQual_5,FireplaceQu_0,FireplaceQu_1,FireplaceQu_2,FireplaceQu_3,FireplaceQu_4,FireplaceQu_5,GarageFinish_0,GarageFinish_1,GarageFinish_2,GarageFinish_3,GarageQual_0,GarageQual_1,GarageQual_2,GarageQual_3,GarageQual_4,GarageQual_5,GarageCond_0,GarageCond_1,GarageCond_2,GarageCond_3,GarageCond_4,GarageCond_5,PoolQC_0,PoolQC_2,PoolQC_4,PoolQC_5,SalePrice
172,2,5,44.0,5306,9,7,7,2,3,22,2,2,5,7,7,94,37,5,1,6,6,2,0.0,4,6,495.0,215.0,354.0,1064.0,1,4,1,4,1064,703,0,1767,1.0,0.0,2,0,2,1,5,6,1,1,79,2.0,504.0,2,441,35,0,0,0,0,4,1,0,8,0,8,6,2831.0,3.0,476,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,239000
173,5,5,80.0,10197,9,7,7,2,3,12,2,2,2,6,5,68,11,5,1,14,15,0,491.0,3,5,288.0,374.0,700.0,1362.0,1,3,1,4,1362,0,0,1362,1.0,0.0,1,1,3,1,6,6,1,1,53,2.0,504.0,2,0,20,0,0,0,0,4,1,0,8,2,0,6,2724.0,2.5,20,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,163000
174,5,5,47.0,12416,9,7,7,2,3,23,2,2,2,6,5,93,36,5,1,12,10,3,132.0,3,5,1398.0,208.0,0.0,1606.0,1,3,1,4,1651,0,0,1651,1.0,0.0,2,0,3,1,7,3,1,1,78,2.0,616.0,2,192,0,0,0,0,0,4,1,0,2,2,8,6,3257.0,3.0,192,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,184000
175,5,5,84.0,12615,9,9,7,4,3,7,2,2,2,6,7,57,51,5,1,14,15,2,0.0,3,5,477.0,0.0,725.0,1202.0,1,3,1,4,2158,0,0,2158,1.0,0.0,2,0,4,1,7,6,1,1,42,2.0,576.0,2,0,29,39,0,0,0,2,1,0,8,1,8,6,3360.0,3.0,68,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,243000
176,10,5,97.0,10029,9,7,7,4,3,4,2,2,5,6,5,95,39,5,1,9,10,1,268.0,3,6,831.0,0.0,320.0,1151.0,1,3,1,4,1164,896,0,2060,0.0,1.0,2,1,4,1,8,6,1,1,80,2.0,521.0,2,0,228,0,0,192,0,4,1,0,11,1,8,6,3211.0,3.0,420,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,211000
177,9,5,0.0,13650,9,9,7,2,3,19,2,2,0,5,5,65,8,5,1,8,8,2,0.0,4,5,57.0,441.0,554.0,1052.0,1,5,1,4,1252,668,0,1920,1.0,0.0,2,0,4,1,8,6,1,1,50,2.0,451.0,2,0,0,0,0,0,0,4,1,0,9,0,8,6,2972.0,3.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,172500
178,5,5,63.0,17423,9,7,7,5,3,22,2,2,2,9,5,115,59,3,1,12,13,3,748.0,3,6,1904.0,0.0,312.0,2216.0,1,5,1,4,2234,0,0,2234,1.0,0.0,2,0,1,1,9,6,1,1,101,3.0,1166.0,2,0,60,0,0,0,0,4,1,0,9,3,6,1,4450.0,3.0,60,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,501837
179,6,8,60.0,8520,9,9,7,2,3,17,2,2,2,5,6,33,56,5,1,13,14,2,0.0,3,5,0.0,0.0,968.0,968.0,1,3,1,4,968,0,0,968,0.0,0.0,1,0,2,1,5,6,0,5,28,2.0,480.0,0,0,0,184,0,0,0,4,1,0,9,1,8,6,1936.0,1.0,184,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,100000
180,2,1,0.0,2117,9,9,7,2,3,21,2,2,5,6,5,107,50,5,1,8,8,1,456.0,3,6,436.0,0.0,320.0,756.0,1,5,1,4,769,756,0,1525,0.0,0.0,2,1,3,1,5,6,1,5,92,2.0,440.0,2,0,0,0,0,0,0,4,1,0,8,1,8,6,2281.0,2.5,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,177000
181,11,5,54.0,7588,9,9,7,2,3,6,2,2,5,7,6,30,0,5,1,11,12,2,0.0,3,4,352.0,0.0,441.0,793.0,1,4,1,4,901,901,0,1802,0.0,0.0,1,1,4,1,9,6,1,5,13,1.0,216.0,2,0,0,40,0,0,0,4,1,0,9,0,8,6,2595.0,1.5,40,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,200100
182,5,5,60.0,9060,9,9,7,2,3,7,0,2,2,5,6,64,56,3,1,13,14,1,98.0,3,6,0.0,0.0,0.0,0.0,1,5,1,4,1340,0,0,1340,0.0,0.0,1,0,3,1,7,6,1,1,49,1.0,252.0,2,116,0,0,180,0,0,2,1,0,8,1,8,6,1340.0,1.0,296,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,120000
183,9,8,63.0,11426,9,9,7,2,3,17,2,2,0,7,5,110,53,5,1,12,13,2,0.0,3,6,0.0,0.0,1362.0,1362.0,1,5,1,4,1362,720,0,2082,0.0,0.0,2,1,3,1,6,4,0,5,95,2.0,484.0,0,280,238,0,0,0,0,4,1,0,8,2,8,6,3444.0,2.5,518,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,200000
184,9,5,92.0,7438,9,7,7,2,3,3,6,1,0,5,8,19,41,5,1,0,10,2,0.0,3,6,0.0,0.0,504.0,504.0,1,4,1,4,936,316,0,1252,0.0,0.0,1,0,3,1,5,6,0,1,78,2.0,576.0,2,104,0,0,0,0,0,2,1,0,8,0,8,6,1756.0,1.0,104,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,127000
185,12,8,90.0,22950,9,5,7,2,3,17,0,2,3,10,9,7,43,5,7,13,14,2,0.0,4,4,0.0,0.0,1107.0,1107.0,1,5,1,4,1518,1518,572,3608,0.0,0.0,2,1,4,1,12,6,2,5,85,3.0,840.0,2,0,260,0,0,410,0,0,1,0,8,0,8,6,4143.0,2.5,670,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,475000
186,13,5,0.0,9947,9,7,7,5,3,11,2,2,7,7,5,97,41,5,1,6,6,2,0.0,3,6,611.0,0.0,577.0,1188.0,1,5,1,4,1217,0,0,1217,1.0,0.0,2,0,3,1,6,6,0,1,82,2.0,497.0,2,168,27,0,0,0,0,0,1,0,8,3,8,6,2405.0,3.0,195,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,173000
187,9,5,60.0,10410,9,9,7,2,3,17,2,2,0,5,7,26,37,5,1,6,6,2,0.0,3,5,0.0,0.0,660.0,660.0,1,5,1,4,808,704,144,1656,0.0,0.0,2,1,3,1,8,3,0,5,9,1.0,180.0,0,0,0,0,140,0,0,2,1,0,10,3,8,6,2172.0,2.5,140,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,135000
188,15,5,64.0,7018,9,9,6,2,3,20,1,2,6,5,5,86,29,5,1,9,10,3,275.0,3,5,1086.0,0.0,0.0,1086.0,1,3,1,4,1224,0,0,1224,2.0,0.0,0,2,2,2,6,6,2,5,71,2.0,528.0,2,120,0,0,0,0,0,4,1,0,8,3,8,3,2310.0,3.0,120,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,153337
189,0,5,41.0,4923,9,9,7,2,3,22,2,2,2,8,5,108,52,5,1,5,5,2,0.0,3,6,1153.0,0.0,440.0,1593.0,1,5,1,4,1593,0,0,1593,1.0,0.0,1,1,0,1,5,6,1,1,93,2.0,682.0,2,0,120,0,0,224,0,4,1,0,10,2,8,6,3186.0,2.5,344,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,286000
190,11,5,70.0,10570,9,9,6,2,2,6,2,2,5,8,8,42,44,3,1,3,3,2,0.0,3,5,297.0,0.0,556.0,853.0,1,3,1,4,1549,1178,0,2727,0.0,0.0,2,1,3,1,10,0,2,5,25,2.0,440.0,2,0,74,0,0,0,0,4,1,0,3,1,8,6,3580.0,2.5,74,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,315000
191,10,5,0.0,7472,9,7,7,5,3,12,2,2,5,7,9,79,54,5,1,6,6,1,138.0,3,5,626.0,0.0,99.0,725.0,1,4,1,4,725,754,0,1479,1.0,0.0,1,1,4,1,7,6,0,1,64,2.0,484.0,2,0,32,0,0,0,0,4,1,0,8,1,8,6,2204.0,2.5,32,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,184000
192,5,5,68.0,9017,9,7,7,2,3,5,2,2,2,7,5,106,49,5,1,12,13,2,0.0,3,6,560.0,0.0,871.0,1431.0,1,5,1,4,1431,0,0,1431,1.0,0.0,2,0,3,1,6,6,0,1,91,2.0,666.0,2,0,35,0,0,0,0,4,1,0,11,3,8,6,2862.0,3.0,35,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,192000
193,2,8,24.0,2522,9,9,7,2,3,7,2,2,5,7,5,111,54,5,1,12,13,3,50.0,3,6,0.0,0.0,970.0,970.0,1,5,1,4,970,739,0,1709,0.0,0.0,2,0,3,1,7,0,0,5,96,2.0,380.0,2,0,40,0,0,0,0,4,1,0,7,0,8,6,2679.0,2.0,40,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,130000
194,5,5,60.0,7180,9,7,7,2,3,5,2,2,2,5,7,79,22,3,1,6,6,2,0.0,3,5,390.0,0.0,474.0,864.0,1,3,1,4,864,0,0,864,0.0,0.0,1,0,3,1,5,6,0,5,81,1.0,352.0,2,0,0,0,0,0,0,4,1,0,7,2,8,6,1728.0,1.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,127000
195,2,5,24.0,2280,9,9,7,7,3,13,2,2,5,6,6,83,26,5,1,9,2,2,0.0,3,5,566.0,0.0,289.0,855.0,1,3,1,4,855,601,0,1456,0.0,0.0,2,1,3,1,7,6,1,1,68,2.0,440.0,2,87,0,0,0,0,0,4,1,0,9,3,8,6,2311.0,2.5,87,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,148500
196,5,5,79.0,9416,9,9,7,2,3,21,2,2,2,7,5,114,57,3,1,5,5,3,205.0,3,6,1126.0,0.0,600.0,1726.0,1,5,1,4,1726,0,0,1726,1.0,0.0,2,0,3,1,8,6,1,1,99,3.0,786.0,2,171,138,0,0,266,0,4,1,0,11,1,6,1,3452.0,3.0,575,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,311872
197,12,5,174.0,25419,9,9,7,4,3,12,0,2,5,8,4,28,40,5,1,11,12,2,0.0,4,6,1036.0,184.0,140.0,1360.0,1,4,1,4,1360,1360,392,3112,1.0,1.0,2,0,4,1,8,6,1,5,11,2.0,795.0,2,0,16,552,0,0,512,0,1,0,5,0,8,5,4080.0,3.5,568,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,235000
198,12,8,92.0,5520,9,9,7,4,3,17,2,2,3,6,6,22,0,5,1,13,14,2,0.0,3,5,0.0,0.0,755.0,755.0,1,5,1,4,929,929,371,2229,0.0,0.0,1,0,5,1,8,6,0,6,0,0.0,0.0,2,0,198,30,0,0,0,2,1,0,9,3,8,5,2613.0,1.0,228,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,104000
199,5,5,76.0,9591,9,9,7,2,3,16,2,2,2,8,5,111,55,3,1,12,13,1,262.0,3,6,1088.0,0.0,625.0,1713.0,1,5,1,4,1713,0,0,1713,1.0,0.0,2,0,3,1,7,6,1,1,96,3.0,856.0,2,0,26,0,0,170,0,4,1,0,0,3,8,6,3426.0,3.0,196,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,274900
200,5,8,80.0,8546,9,9,7,4,3,7,2,2,2,4,5,110,54,5,1,12,13,2,0.0,3,6,0.0,0.0,1121.0,1121.0,1,5,1,4,1121,0,0,1121,0.0,0.0,2,0,2,1,5,6,0,1,95,2.0,440.0,2,132,64,0,0,0,0,4,1,0,5,4,8,6,2242.0,2.0,196,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,140000
201,5,5,75.0,10125,9,9,7,2,3,11,2,2,2,6,6,84,27,5,1,9,10,2,0.0,3,5,641.0,279.0,276.0,1196.0,1,3,1,4,1279,0,0,1279,0.0,1.0,2,0,3,1,6,6,2,5,72,2.0,473.0,2,238,83,0,0,0,0,2,1,0,4,2,8,6,2475.0,2.5,321,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,171500
202,9,5,50.0,7000,9,9,7,4,3,17,0,2,0,6,6,34,0,5,1,8,8,2,0.0,4,4,617.0,0.0,0.0,617.0,1,4,1,4,865,445,0,1310,0.0,0.0,2,0,2,1,6,2,0,1,17,1.0,398.0,2,0,0,126,0,0,0,4,1,0,7,0,0,6,1927.0,2.0,126,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,112000
203,0,8,0.0,4438,9,9,7,2,3,5,2,2,2,6,5,111,54,5,1,12,13,1,205.0,3,6,662.0,0.0,186.0,848.0,1,5,1,4,848,0,0,848,1.0,0.0,1,0,1,1,3,6,1,1,96,2.0,420.0,2,149,0,0,0,0,0,4,1,0,0,2,8,6,1696.0,2.0,149,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,149000
204,9,8,50.0,3500,9,9,7,2,3,17,2,2,0,5,7,54,0,5,1,0,0,2,0.0,3,5,312.0,0.0,408.0,720.0,1,3,1,4,720,564,0,1284,0.0,0.0,1,1,2,1,5,6,0,5,40,1.0,240.0,2,0,35,0,0,0,0,3,1,0,6,3,8,6,2004.0,1.5,35,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,110000
205,5,5,99.0,11851,9,9,7,4,3,8,2,2,2,7,5,97,40,5,1,6,6,2,0.0,3,6,0.0,0.0,1424.0,1424.0,1,5,1,4,1442,0,0,1442,0.0,0.0,2,0,3,1,5,6,0,1,82,2.0,500.0,2,0,34,0,508,0,0,4,1,0,7,3,8,6,2866.0,2.0,542,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,180500
206,5,5,40.0,13673,9,7,7,5,3,19,5,2,2,5,5,69,12,5,1,6,6,2,0.0,4,5,0.0,0.0,1140.0,1140.0,1,3,1,4,1696,0,0,1696,0.0,0.0,1,1,3,1,8,3,1,1,54,1.0,349.0,2,0,30,0,0,0,0,4,1,0,5,1,8,6,2836.0,1.5,30,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,143900
207,5,5,0.0,12493,9,7,7,2,3,12,2,2,2,4,5,67,10,5,1,13,14,2,0.0,3,6,419.0,306.0,375.0,1100.0,1,3,1,4,1100,0,0,1100,1.0,0.0,1,0,3,1,6,6,1,1,52,1.0,312.0,2,355,0,0,0,0,0,1,1,0,6,2,8,6,2200.0,2.0,355,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,141000
208,10,5,0.0,14364,9,7,2,2,2,20,2,2,5,7,5,95,39,5,1,9,10,1,128.0,3,5,1065.0,0.0,92.0,1157.0,1,5,1,4,1180,882,0,2062,1.0,0.0,2,1,3,1,7,6,1,1,80,2.0,454.0,2,60,55,0,0,154,0,4,1,0,6,1,8,6,3219.0,3.5,269,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,277000
209,5,5,75.0,8250,9,9,7,2,3,12,2,2,2,6,7,71,14,3,1,6,6,3,260.0,3,5,787.0,0.0,305.0,1092.0,1,5,1,4,1092,0,0,1092,1.0,0.0,1,0,3,1,6,6,0,1,56,2.0,504.0,2,0,0,0,0,0,0,2,1,0,9,2,8,6,2184.0,2.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,145000
210,6,5,67.0,5604,9,9,7,2,3,7,2,2,2,5,6,35,0,5,1,11,12,2,0.0,3,5,468.0,0.0,396.0,864.0,1,3,0,0,864,0,0,864,1.0,0.0,1,0,2,1,5,6,0,6,0,0.0,0.0,2,0,0,96,0,0,0,4,1,0,6,2,8,6,1728.0,2.0,96,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,98000
211,5,5,83.0,10420,9,9,7,4,3,7,2,2,2,6,5,116,59,5,1,12,13,2,0.0,3,6,36.0,0.0,1176.0,1212.0,1,5,1,4,1212,0,0,1212,0.0,0.0,2,0,3,1,6,6,0,1,101,2.0,460.0,2,100,22,0,0,0,0,4,1,0,5,4,8,6,2424.0,2.0,122,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,186000
212,10,1,72.0,8640,9,9,7,2,3,21,2,2,5,7,5,116,59,5,1,12,13,2,0.0,3,6,822.0,0.0,78.0,900.0,1,5,1,4,932,920,0,1852,1.0,0.0,2,1,3,1,7,6,1,1,101,2.0,644.0,2,168,108,0,0,0,0,4,1,0,9,3,6,1,2752.0,3.5,276,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,252678
