,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Total_SF,Total_Bathrooms,Total_porch_sf
281,5,1.0,60.0,7200,9.0,6.0,9.0,7.0,9.0,2.0,3.0,21,2,2,2.0,2,6,5,113,56,5.0,1,12,13,3,4.23410650459726,4.0,3.0,6.0,4.0,3.0,1.0,6.0,905.0,1.0,0.0,357.0,7.141245122350491,1,4.0,1,4,7.141245122350491,0,0,7.141245122350491,0.0,0.0,2,0,2,1,4.0,5,6,0,0.0,1,98,3.0,2.0,572.0,3.0,3.0,2,0.0,4.795790545596741,0,0,0,0,0.0,4,1,0,7,0,6,1.0,7.83399634170946,2.0,120
282,0,5.0,34.0,5063,9.0,0.0,9.0,7.0,9.0,2.0,3.0,16,2,2,7.0,2,7,5,114,58,5.0,1,12,13,3,5.117993812416755,4.0,3.0,6.0,4.0,3.0,1.0,6.0,904.0,1.0,0.0,410.0,7.181591944611865,1,5.0,1,4,7.181591944611865,0,0,7.181591944611865,1.0,0.0,2,0,2,1,4.0,6,6,1,4.0,1,100,2.0,2.0,626.0,3.0,3.0,2,5.153291594497779,4.143134726391533,0,0,0,0,0.0,4,1,0,6,3,5,6.0,7.874358824729881,3.0,234
283,5,5.0,74.0,9612,9.0,0.0,9.0,7.0,9.0,2.0,3.0,21,1,2,2.0,2,8,5,115,59,5.0,1,12,13,3,4.290459441148391,4.0,3.0,6.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1468.0,7.292337176173877,1,5.0,1,4,7.292337176173877,0,0,7.292337176173877,0.0,0.0,2,0,3,1,4.0,6,6,1,4.0,1,100,3.0,3.0,898.0,3.0,3.0,2,5.351858133476067,5.017279836814924,0,0,0,0,0.0,4,1,0,3,3,6,1.0,7.98514393119862,2.0,360
284,0,5.0,50.0,8012,9.0,0.0,9.0,7.0,9.0,2.0,3.0,20,2,2,7.0,2,6,5,99,42,5.0,1,9,7,2,0.0,4.0,3.0,6.0,4.0,3.0,1.0,6.0,430.0,1.0,0.0,1145.0,7.362645270417825,1,4.0,1,4,7.362645270417825,0,0,7.362645270417825,1.0,0.0,2,0,2,1,4.0,5,6,0,0.0,1,84,2.0,2.0,529.0,3.0,3.0,2,0.0,0.0,52,0,0,0,0.0,4,1,0,9,1,8,6.0,8.055475141757274,3.0,52
285,2,1.0,35.0,4251,9.0,6.0,7.0,7.0,9.0,2.0,3.0,21,2,2,7.0,5,7,5,113,57,5.0,1,8,8,2,0.0,4.0,3.0,6.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,625.0,6.439350371100098,1,5.0,1,4,6.439350371100098,625,0,7.1316985104669115,0.0,0.0,2,1,2,1,4.0,5,6,0,0.0,5,98,2.0,2.0,528.0,3.0,3.0,2,0.0,4.007333185232471,0,0,0,0,0.0,4,1,0,8,1,6,1.0,7.53689712956617,2.5,54
286,9,5.0,77.0,9786,9.0,0.0,7.0,6.0,9.0,2.0,3.0,12,2,2,2.0,0,6,7,69,31,5.0,1,13,14,2,0.0,3.0,3.0,5.0,3.0,3.0,1.0,3.0,600.0,1.0,0.0,312.0,6.816735880594968,1,3.0,1,4,6.990256500493881,649,0,7.45876269238096,0.0,0.0,1,1,3,1,4.0,7,6,1,4.0,1,54,2.0,2.0,440.0,3.0,3.0,2,0.0,0.0,0,0,128,0,0.0,0,1,0,8,0,8,6.0,7.881182202227102,1.5,128
287,5,5.0,0.0,8125,9.0,0.0,7.0,7.0,9.0,4.0,3.0,12,2,2,2.0,2,4,4,78,21,5.0,1,6,6,2,0.0,3.0,3.0,5.0,3.0,3.0,1.0,4.0,614.0,1.0,0.0,244.0,6.755768921984255,1,3.0,1,4,6.755768921984255,0,0,6.755768921984255,0.0,0.0,1,0,3,1,3.0,5,6,0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,0,0,0,0.0,4,1,0,8,0,8,6.0,7.448333860897476,1.0,0
288,5,5.0,0.0,9819,9.0,0.0,7.0,7.0,9.0,2.0,3.0,19,2,2,2.0,2,5,5,74,17,5.0,1,8,8,1,3.4657359027997265,3.0,4.0,5.0,3.0,3.0,1.0,4.0,450.0,1.0,0.0,432.0,6.78332520060396,1,3.0,1,4,6.803505257608338,0,0,6.803505257608338,0.0,0.0,1,0,3,1,3.0,5,6,0,0.0,5,62,1.0,1.0,280.0,3.0,3.0,2,0.0,0.0,0,0,0,0,0.0,2,1,0,4,4,8,6.0,7.48605261786314,1.0,0
289,11,5.0,60.0,8730,9.0,0.0,9.0,7.0,9.0,2.0,3.0,3,6,2,2.0,5,6,7,25,53,5.0,1,13,14,2,0.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,698.0,6.54965074223381,1,5.0,1,0,6.54965074223381,698,0,7.242082359256962,0.0,0.0,1,0,3,1,3.0,7,6,0,0.0,5,95,1.0,1.0,384.0,3.0,3.0,2,0.0,0.0,0,0,259,0,0.0,4,1,0,9,1,8,6.0,7.647308832356238,1.0,259
290,10,5.0,120.0,15611,9.0,0.0,9.0,7.0,9.0,2.0,3.0,5,2,2,2.0,5,8,5,113,56,5.0,1,12,13,2,0.0,4.0,3.0,6.0,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1079.0,6.984716320118266,1,5.0,1,4,6.984716320118266,840,0,7.560080465021827,0.0,0.0,2,1,3,1,4.0,8,6,1,4.0,1,98,2.0,2.0,685.0,4.0,3.0,2,0.0,3.9512437185814275,0,0,0,0,0.0,4,1,0,9,0,6,1.0,8.00603417874901,2.5,51
291,4,5.0,55.0,5687,9.0,3.0,9.0,6.0,9.0,2.0,3.0,18,2,2,4.0,5,5,6,22,50,5.0,1,12,13,2,0.0,3.0,2.0,6.0,3.0,2.0,1.0,3.0,210.0,1.0,0.0,570.0,6.660575149839686,1,5.0,0,4,6.842683282238422,780,0,7.448333860897476,1.0,0.0,2,0,6,1,2.0,9,6,0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.220355825078324,0,0,0,0,0.0,4,1,0,5,2,8,6.0,7.822845290279774,3.0,184
292,9,5.0,60.0,11409,9.0,0.0,9.0,7.0,9.0,2.0,3.0,7,2,2,2.0,0,5,4,56,58,5.0,1,13,14,2,0.0,3.0,3.0,5.0,3.0,3.0,1.0,2.0,292.0,1.0,0.0,476.0,6.645090969505644,1,4.0,1,4,7.046647277848756,568,0,7.448333860897476,0.0,0.0,1,1,3,1,3.0,8,3,1,4.0,1,41,1.0,1.0,281.0,3.0,3.0,2,0.0,0.0,0,0,160,0,0.0,4,1,0,0,3,8,6.0,7.818027938530729,1.5,160
293,10,5.0,0.0,16659,9.0,0.0,7.0,7.0,9.0,4.0,3.0,14,3,2,2.0,5,7,7,84,44,5.0,1,9,10,1,3.5553480614894135,3.0,3.0,5.0,3.0,3.0,1.0,5.0,795.0,1.0,0.0,0.0,6.679599185844383,1,2.0,1,4,7.292337176173877,795,0,7.724888439323074,1.0,0.0,2,1,3,1,4.0,9,6,1,3.0,1,69,3.0,2.0,539.0,3.0,3.0,2,0.0,5.5254529391317835,0,0,0,0,0.0,4,1,0,5,0,8,6.0,8.025843344150903,3.5,250
294,5,5.0,80.0,9600,9.0,0.0,9.0,7.0,9.0,2.0,3.0,12,2,2,2.0,2,6,5,60,3,3.0,1,6,6,3,5.476463551931511,3.0,3.0,5.0,3.0,3.0,1.0,6.0,1285.0,1.0,0.0,131.0,7.256297239690681,1,3.0,1,4,7.405495663199472,0,0,7.405495663199472,1.0,0.0,1,0,3,1,3.0,7,6,2,4.0,1,45,3.0,2.0,418.0,3.0,3.0,2,4.709530201312334,0.0,0,0,0,0,0.0,4,1,0,1,3,8,6.0,8.026496938945412,2.0,110
295,13,5.0,37.0,7937,9.0,0.0,7.0,7.0,9.0,5.0,3.0,11,2,2,2.0,7,6,6,91,34,5.0,1,6,6,2,0.0,3.0,3.0,5.0,3.0,3.0,3.0,6.0,819.0,1.0,0.0,184.0,6.911747300251674,1,3.0,1,4,6.911747300251674,0,0,6.911747300251674,1.0,0.0,1,0,3,1,3.0,6,6,0,0.0,5,76,1.0,2.0,588.0,3.0,3.0,2,4.795790545596741,0.0,0,0,0,0,0.0,0,1,0,5,0,8,6.0,7.604396348796338,2.0,120
296,9,8.0,75.0,13710,9.0,0.0,9.0,7.0,9.0,2.0,3.0,9,2,2,2.0,0,5,5,57,0,5.0,1,13,14,2,0.0,3.0,3.0,5.0,3.0,3.0,1.0,4.0,420.0,1.0,0.0,490.0,6.814542897259958,1,3.0,1,0,6.814542897259958,648,0,7.351799869057777,0.0,0.0,1,1,4,1,3.0,6,6,0,0.0,1,42,1.0,1.0,282.0,3.0,3.0,2,5.66988092298052,0.0,0,0,0,0,0.0,2,1,0,8,1,8,6.0,7.81156848934518,1.5,289
298,10,5.0,90.0,11700,9.0,0.0,9.0,7.0,9.0,2.0,3.0,14,2,2,2.0,5,6,6,75,18,2.0,1,6,1,1,5.902633333401366,4.0,3.0,5.0,3.0,3.0,1.0,5.0,384.0,3.0,175.0,143.0,6.555356891810665,1,4.0,1,4,6.948897222313312,702,0,7.463936604468925,0.0,1.0,1,2,3,1,3.0,7,6,1,4.0,1,60,1.0,2.0,539.0,3.0,3.0,2,5.41610040220442,0.0,0,0,0,0,0.0,4,1,0,8,1,8,6.0,7.802209316247118,2.5,224
299,5,5.0,80.0,14000,9.0,0.0,9.0,7.0,9.0,2.0,3.0,6,2,2,2.0,2,6,8,57,54,5.0,1,6,6,2,0.0,3.0,4.0,5.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1092.0,6.996681488176539,1,5.0,1,4,7.050122520269059,0,0,7.050122520269059,0.0,1.0,1,0,3,1,4.0,6,6,1,4.0,1,42,1.0,1.0,300.0,3.0,3.0,2,0.0,3.6109179126442243,0,0,0,0,0.0,0,1,0,10,3,8,2.0,7.716460800176355,1.5,36
300,4,5.0,90.0,15750,9.0,0.0,9.0,7.0,9.0,4.0,3.0,6,2,2,4.0,2,5,5,60,3,3.0,1,8,8,1,4.04305126783455,3.0,3.0,5.0,3.0,3.0,2.0,4.0,841.0,1.0,0.0,324.0,7.061334366910438,1,3.0,1,4,7.198183577101943,0,0,7.198183577101943,1.0,0.0,1,0,2,1,3.0,5,6,2,4.0,1,45,1.0,1.0,375.0,3.0,3.0,2,0.0,0.0,0,0,0,0,0.0,4,1,0,8,0,8,6.0,7.824845691026856,2.0,0
301,10,5.0,66.0,16226,9.0,0.0,2.0,7.0,9.0,2.0,3.0,5,2,2,2.0,5,8,5,105,49,5.0,1,12,13,2,0.0,4.0,3.0,6.0,4.0,3.0,1.0,6.0,281.0,1.0,0.0,747.0,6.9363427358340495,1,5.0,1,4,7.099201743553092,1242,0,7.8050670442584895,0.0,0.0,2,1,4,1,4.0,9,6,1,3.0,3,90,3.0,2.0,683.0,3.0,3.0,2,5.342334251964811,3.9318256327243257,0,0,0,0,0.0,4,1,0,7,1,8,6.0,8.15507488781144,2.5,258
302,5,5.0,118.0,13704,9.0,0.0,7.0,7.0,9.0,4.0,3.0,5,2,2,2.0,2,7,5,108,52,5.0,1,12,13,1,5.017279836814924,4.0,3.0,6.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1541.0,7.340835554123275,1,5.0,1,4,7.340835554123275,0,0,7.340835554123275,0.0,0.0,2,0,3,1,4.0,6,6,1,3.0,1,93,2.0,3.0,843.0,3.0,3.0,2,6.150602768446279,4.406719247264253,0,0,0,0,0.0,4,1,0,0,0,8,6.0,8.03365842788615,2.0,549
303,5,5.0,70.0,9800,9.0,0.0,9.0,7.0,9.0,4.0,3.0,5,2,2,2.0,2,5,7,79,22,5.0,1,12,13,2,0.0,3.0,3.0,6.0,3.0,3.0,1.0,5.0,894.0,1.0,0.0,0.0,6.796823718274855,1,3.0,1,4,6.796823718274855,0,0,6.796823718274855,1.0,0.0,1,0,3,1,3.0,5,6,0,0.0,1,67,1.0,2.0,552.0,3.0,3.0,2,5.54907608489522,0.0,0,0,0,0,0.0,1,1,0,9,0,8,5.0,7.489412083508719,2.0,256
304,12,8.0,87.0,18386,9.0,0.0,9.0,7.0,9.0,2.0,3.0,17,2,2,2.0,3,7,9,3,52,5.0,1,5,5,2,0.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1470.0,7.293697720601438,1,5.0,1,4,7.424165281042028,1818,0,8.158802490694002,0.0,0.0,3,0,3,1,4.0,10,6,1,5.0,1,95,1.0,3.0,870.0,3.0,3.0,2,5.713732805509369,0.0,0,0,0,0,0.0,4,1,0,7,2,8,6.0,8.509967146324497,3.0,302
305,5,5.0,80.0,10386,9.0,0.0,9.0,7.0,9.0,2.0,3.0,5,2,2,2.0,2,8,5,111,55,5.0,1,5,5,3,5.5093883366279774,4.0,3.0,6.0,4.0,3.0,1.0,6.0,1464.0,1.0,0.0,536.0,7.601402334583733,1,5.0,1,4,7.601402334583733,0,0,7.601402334583733,1.0,0.0,2,0,3,1,4.0,8,6,0,0.0,1,96,3.0,3.0,888.0,3.0,3.0,2,5.1298987149230735,0.0,0,0,0,0,0.0,4,1,0,9,1,8,6.0,8.294299608857235,3.0,168
306,10,5.0,116.0,13474,9.0,0.0,9.0,7.0,9.0,2.0,3.0,20,1,2,2.0,5,7,5,97,41,5.0,1,6,10,1,5.5093883366279774,4.0,3.0,5.0,4.0,3.0,1.0,5.0,700.0,1.0,0.0,0.0,6.55250788703459,1,4.0,1,4,7.023758954738443,1121,0,7.716015266642587,1.0,0.0,2,1,4,1,4.0,8,6,1,3.0,1,82,2.0,3.0,746.0,3.0,3.0,2,4.852030263919617,3.8066624897703196,224,0,0,0,0.0,4,1,0,8,1,8,6.0,7.987524479848767,3.5,395
307,9,8.0,0.0,7920,9.0,3.0,7.0,7.0,9.0,2.0,3.0,9,0,2,2.0,0,6,7,30,0,5.0,1,8,8,2,0.0,3.0,2.0,5.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,319.0,5.768320995793772,1,3.0,1,0,6.943122422819428,371,0,7.249215057114389,0.0,0.0,1,0,3,1,2.0,6,6,0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.976733742420574,0,0,0,0,0.0,2,1,0,5,2,8,6.0,7.453561871643373,1.0,144
308,6,5.0,0.0,12342,9.0,0.0,7.0,7.0,9.0,2.0,3.0,7,2,2,2.0,2,4,5,49,0,5.0,1,12,13,2,0.0,3.0,3.0,5.0,3.0,3.0,1.0,4.0,262.0,1.0,0.0,599.0,6.759255270663693,1,5.0,1,4,6.759255270663693,0,0,6.759255270663693,0.0,0.0,1,0,1,1,3.0,4,6,0,0.0,5,53,1.0,2.0,539.0,3.0,3.0,2,5.0689042022202315,0.0,0,0,0,0,0.0,4,1,0,5,3,8,6.0,7.45182223652793,1.0,158
309,5,5.0,90.0,12378,9.0,0.0,7.0,7.0,9.0,2.0,3.0,16,2,2,2.0,2,9,5,110,54,5.0,1,12,13,2,0.0,4.0,3.0,6.0,5.0,3.0,5.0,6.0,1274.0,1.0,0.0,622.0,7.5480289699350145,1,5.0,1,4,7.573017256052546,0,0,7.573017256052546,1.0,0.0,2,0,3,1,5.0,8,6,3,5.0,1,95,3.0,3.0,708.0,3.0,3.0,2,5.342334251964811,5.170483995038151,0,0,0,0,0.0,4,1,0,2,0,8,6.0,8.253488028345904,3.0,383
310,10,5.0,0.0,7685,9.0,0.0,7.0,7.0,9.0,2.0,3.0,8,2,2,2.0,5,6,5,100,44,5.0,1,6,6,1,4.727387818712341,3.0,3.0,6.0,4.0,3.0,1.0,5.0,518.0,1.0,0.0,179.0,6.548219102762372,1,4.0,1,4,6.548219102762372,804,0,7.31455283232408,0.0,0.0,2,1,3,1,4.0,6,6,1,3.0,1,85,3.0,2.0,420.0,3.0,3.0,2,5.25227342804663,4.1588830833596715,0,0,0,0,0.0,4,1,0,7,0,8,6.0,7.695757990554761,2.5,253
311,5,5.0,50.0,8000,9.0,0.0,9.0,7.0,9.0,2.0,3.0,12,2,2,2.0,2,6,6,55,52,5.0,1,12,13,2,0.0,3.0,4.0,5.0,3.0,3.0,1.0,5.0,680.0,1.0,0.0,292.0,6.880384082186005,1,5.0,1,4,6.880384082186005,0,0,6.880384082186005,1.0,0.0,1,0,2,1,3.0,5,6,1,4.0,5,40,1.0,1.0,240.0,3.0,3.0,2,0.0,0.0,0,0,0,0,0.0,4,1,0,7,3,8,6.0,7.573017256052546,2.0,0
312,4,8.0,65.0,7800,9.0,0.0,9.0,7.0,9.0,2.0,3.0,17,0,2,4.0,0,5,7,48,0,5.0,1,8,8,2,0.0,3.0,3.0,5.0,4.0,3.0,2.0,3.0,507.0,1.0,0.0,286.0,6.677083461247136,1,3.0,1,4,6.677083461247136,325,0,7.020190708311925,1.0,0.0,1,0,3,1,3.0,5,6,1,4.0,5,32,1.0,2.0,410.0,3.0,3.0,2,0.0,0.0,0,0,271,0,0.0,2,1,0,7,0,8,6.0,7.555905093611346,2.0,271
313,5,5.0,150.0,215245,9.0,0.0,2.0,2.0,9.0,2.0,1.0,23,2,2,2.0,2,7,5,72,15,3.0,1,3,3,2,0.0,3.0,3.0,5.0,4.0,3.0,5.0,5.0,1236.0,3.0,820.0,80.0,7.667158255319148,2,3.0,1,4,7.619233416226805,0,0,7.619233416226805,2.0,0.0,2,0,3,1,3.0,8,6,2,4.0,1,57,2.0,2.0,513.0,3.0,3.0,2,0.0,0.0,0,0,0,0,0.0,4,1,0,8,3,8,6.0,8.336390480591552,4.0,0
314,11,8.0,60.0,9600,9.0,3.0,9.0,7.0,9.0,2.0,3.0,17,2,2,2.0,5,7,7,35,40,5.0,1,13,14,2,0.0,3.0,3.0,4.0,3.0,4.0,1.0,2.0,16.0,1.0,0.0,712.0,6.591673732008658,1,5.0,1,4,6.725033642166843,809,0,7.403670290012373,0.0,1.0,1,1,3,1,5.0,6,6,1,4.0,5,18,1.0,2.0,546.0,2.0,3.0,2,0.0,0.0,234,0,0,0,0.0,4,1,0,10,0,8,6.0,7.7706452341291765,2.0,234
315,10,5.0,71.0,7795,9.0,0.0,7.0,7.0,9.0,2.0,3.0,8,2,2,2.0,5,7,5,111,55,5.0,1,12,13,2,0.0,4.0,3.0,6.0,4.0,3.0,1.0,6.0,425.0,1.0,0.0,291.0,6.57507584059962,1,5.0,1,4,6.57507584059962,716,0,7.267525427828172,1.0,0.0,2,1,3,1,4.0,6,6,1,4.0,1,96,3.0,2.0,432.0,3.0,3.0,2,4.61512051684126,3.9512437185814275,0,0,0,0,0.0,4,1,0,9,3,8,6.0,7.67275789664251,3.5,151
316,10,5.0,94.0,13005,9.0,0.0,7.0,7.0,9.0,4.0,3.0,14,2,2,2.0,5,7,7,87,30,5.0,1,5,5,1,5.631211781821365,4.0,3.0,5.0,4.0,3.0,1.0,6.0,692.0,1.0,0.0,153.0,6.740519359606223,1,3.0,1,4,7.050989447068045,1200,0,7.763871287820222,1.0,0.0,2,1,4,1,5.0,10,6,1,3.0,1,75,2.0,2.0,484.0,3.0,3.0,2,5.666426688112432,5.278114659230517,0,0,0,0,0.0,0,1,0,10,3,8,6.0,8.070593539949519,3.5,483
317,10,1.0,75.0,9000,9.0,0.0,9.0,7.0,9.0,2.0,3.0,21,2,2,2.0,5,8,5,113,56,5.0,1,12,13,2,0.0,4.0,3.0,6.0,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1088.0,6.9930151229329605,1,5.0,1,4,6.9930151229329605,871,0,7.580699752224563,0.0,0.0,2,1,3,1,4.0,8,6,1,4.0,1,98,2.0,3.0,1025.0,3.0,3.0,2,5.342334251964811,3.8501476017100584,0,0,0,0,0.0,4,1,0,3,1,8,6.0,8.022240916806537,2.5,254
318,10,5.0,90.0,9900,9.0,0.0,9.0,2.0,9.0,2.0,2.0,15,2,2,2.0,5,7,5,100,43,5.0,1,6,6,1,5.54907608489522,4.0,3.0,6.0,4.0,3.0,5.0,6.0,987.0,1.0,0.0,360.0,7.206377291472252,1,5.0,1,4,7.224753405767971,1274,0,7.881182202227102,1.0,0.0,2,1,4,1,4.0,9,6,1,3.0,1,85,2.0,3.0,656.0,3.0,3.0,2,5.831882477283517,4.110873864173311,144,0,0,0,0.0,4,1,0,6,3,8,6.0,8.29254851397576,3.5,544
319,13,5.0,0.0,14115,9.0,0.0,9.0,7.0,9.0,2.0,3.0,14,2,2,2.0,7,7,5,87,30,5.0,1,9,10,1,5.420534999272286,3.0,3.0,5.0,4.0,3.0,3.0,6.0,1036.0,1.0,0.0,336.0,7.224753405767971,1,3.0,1,4,7.29505641646263,0,0,7.29505641646263,1.0,0.0,2,0,3,1,3.0,6,6,2,3.0,1,72,1.0,2.0,588.0,3.0,3.0,2,5.455321115357702,3.8918202981106265,0,0,0,0,0.0,4,1,0,8,3,8,6.0,7.953318346560431,3.0,281
320,10,5.0,111.0,16259,9.0,0.0,9.0,7.0,9.0,4.0,3.0,16,2,2,2.0,5,9,5,113,56,5.0,1,12,13,3,5.916202062607435,3.0,3.0,6.0,5.0,4.0,3.0,1.0,0.0,1.0,0.0,1249.0,7.1308988302963465,1,5.0,1,4,7.1308988302963465,1347,0,7.862112211662748,0.0,0.0,3,1,4,1,4.0,9,6,0,0.0,1,98,2.0,3.0,840.0,3.0,3.0,2,5.484796933490655,5.043425116919247,0,0,0,0,0.0,4,1,0,11,0,6,1.0,8.254788926148725,3.5,394
321,10,5.0,99.0,12099,9.0,0.0,7.0,7.0,9.0,2.0,3.0,16,2,2,2.0,5,8,5,111,54,5.0,1,12,13,1,5.963579343618446,4.0,3.0,6.0,5.0,3.0,3.0,6.0,970.0,1.0,0.0,166.0,7.036148493750536,1,5.0,1,4,7.036148493750536,1332,0,7.81156848934518,1.0,0.0,2,1,4,1,4.0,10,6,1,4.0,3,96,3.0,3.0,872.0,3.0,3.0,2,5.220355825078324,5.043425116919247,0,0,0,0,0.0,4,1,0,8,1,8,6.0,8.190077049719049,3.5,338
322,10,5.0,86.0,10380,9.0,0.0,7.0,7.0,9.0,2.0,3.0,20,2,2,2.0,5,7,5,93,37,5.0,1,9,10,1,5.153291594497779,4.0,3.0,5.0,3.0,3.0,5.0,2.0,28.0,5.0,1474.0,0.0,7.315218389752975,1,5.0,1,4,7.348587530927593,1177,0,7.912423121473705,1.0,0.0,2,1,4,1,4.0,8,6,1,3.0,1,79,3.0,2.0,576.0,3.0,3.0,2,5.308267697401205,4.574710978503383,0,0,0,0,0.0,2,1,0,10,1,8,6.0,8.350666240520924,3.5,297
323,5,8.0,49.0,5820,9.0,0.0,9.0,7.0,9.0,2.0,3.0,17,2,2,2.0,2,3,8,62,55,5.0,1,12,13,2,0.0,3.0,4.0,5.0,3.0,3.0,1.0,5.0,256.0,1.0,0.0,906.0,7.0587581525186645,1,5.0,1,4,7.059617628291383,0,0,7.059617628291383,1.0,0.0,1,0,3,1,3.0,6,6,0,0.0,1,47,1.0,1.0,220.0,2.0,3.0,2,4.962844630259907,4.59511985013459,0,0,0,0,0.0,4,1,0,9,0,8,6.0,7.75190533307861,2.0,240
324,13,5.0,96.0,11275,9.0,0.0,9.0,7.0,9.0,4.0,3.0,12,4,2,2.0,7,7,7,74,57,2.0,6,13,14,1,5.707110264748875,4.0,4.0,5.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,710.0,6.566672429803241,1,5.0,1,4,7.549082710812286,1080,0,7.999342952713282,0.0,0.0,2,1,5,1,4.0,11,6,1,4.0,3,53,3.0,2.0,564.0,3.0,3.0,2,5.484796933490655,0.0,0,0,0,0,0.0,4,1,0,8,4,8,6.0,8.213110697596676,2.5,240
325,8,8.0,50.0,5000,9.0,0.0,9.0,7.0,9.0,2.0,3.0,9,5,2,2.0,1,5,6,50,0,5.0,1,8,8,2,0.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,116.0,1.0,0.0,604.0,6.580639137284949,1,1.0,0,1,6.6895992691789665,0,0,6.6895992691789665,0.0,0.0,1,0,2,1,3.0,5,6,0,0.0,5,34,1.0,2.0,360.0,3.0,3.0,2,0.0,0.0,244,0,0,0,0.0,4,1,0,3,1,8,6.0,7.329093736246592,1.0,244
326,0,5.0,32.0,10846,9.0,0.0,7.0,7.0,9.0,5.0,3.0,24,2,2,7.0,2,8,5,100,43,5.0,1,3,3,2,0.0,4.0,3.0,6.0,4.0,3.0,5.0,6.0,1619.0,1.0,0.0,100.0,7.450079569807499,1,5.0,1,4,7.450079569807499,0,0,7.450079569807499,2.0,0.0,1,1,1,1,4.0,6,6,2,4.0,1,85,3.0,2.0,473.0,3.0,3.0,2,4.812184355372417,3.4339872044851463,0,0,0,0,0.0,4,1,0,7,2,2,6.0,8.142936010432265,3.5,152
327,5,5.0,80.0,11600,9.0,0.0,9.0,7.0,9.0,2.0,3.0,12,2,2,2.0,2,6,5,67,10,3.0,1,13,14,1,5.170483995038151,3.0,3.0,5.0,3.0,3.0,1.0,3.0,565.0,1.0,0.0,818.0,7.232733136177615,1,3.0,1,4,7.232733136177615,0,0,7.232733136177615,0.0,0.0,1,1,3,1,3.0,7,6,0,0.0,1,52,2.0,1.0,292.0,3.0,3.0,2,0.0,3.828641396489095,0,0,0,0,0.0,4,1,0,6,0,8,6.0,7.925518979786926,1.5,45
328,12,5.0,0.0,11888,9.0,6.0,7.0,6.0,9.0,2.0,3.0,3,4,2,2.0,4,6,6,26,44,5.0,1,13,15,2,0.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,844.0,6.739336627357174,1,4.0,0,0,7.27655640271871,689,0,7.666221925662725,0.0,0.0,2,0,5,1,4.0,10,6,0,0.0,5,23,1.0,2.0,441.0,3.0,3.0,2,0.0,4.110873864173311,268,0,0,0,0.0,4,1,0,9,3,8,6.0,7.999342952713282,2.0,328
329,11,8.0,60.0,6402,9.0,0.0,9.0,7.0,9.0,4.0,3.0,9,2,2,2.0,5,5,5,30,0,5.0,1,13,15,2,0.0,3.0,3.0,6.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,596.0,6.391917113392602,1,3.0,0,4,6.391917113392602,596,0,7.084226422097916,0.0,0.0,1,0,3,1,3.0,6,6,0,0.0,5,13,1.0,1.0,189.0,2.0,2.0,0,0.0,0.0,137,0,0,0,0.0,1,1,0,9,3,8,6.0,7.489412083508719,1.0,137
